id_avaluo,numero_finca,finalidad,fecha_inspeccion,fecha_valor,fecha_informe,provincia,canton,distrito,latitud,longitud,tipologia_inmueble,moneda,area_terreno_m2,valor_unitario_terreno_m2,area_construccion_m2,valor_unitario_construccion_m2,valor_obras_complementarias,valor_total_inmueble,perito_id
AV-2024-000582,2-848895-077,Garantía hipotecaria,2024-07-29,2024-08-11,2024-08-17,Alajuela,Alajuela,Alajuela,10.024841,-84.206835,Apartamento,USD,110.52,559.77,65.01,855.75,2309.02,119807,PER-002
AV-2025-000583,1-437721-252,Actualización de garantía,2025-02-23,2025-03-02,2025-03-06,San José,San José,Carmen,9.944502,-84.070465,Condominio horizontal,CRC,427.56,531807.47,256.66,458567.28,1803217.48,346879000,PER-007
AV-2025-000584,1-543700,Leasing,2025-03-11,2025-03-11,2025-03-15,San José,Goicoechea,Guadalupe,9.959965,-84.051178,Casa de habitación,USD,687.4,216.0,94.16,1184.54,5660.91,265676,PER-006
AV-2026-000585,4-282676,Actualización de garantía,2023-11-13,2023-11-26,2023-12-05,Heredia,San Rafael,San Rafael,10.01453,-84.097542,Casa de habitación,CRC,283.04,332292.68,107.77,421653.22,3453257.14,161046000,PER-001
AV-2026-000586,1-284710,Seguro,2026-01-09,2026-01-17,2026-01-25,San José,Tibás,San Juan,9.954909,-84.065242,Casa de habitación,CRC,487.62,719177.75,316.97,839265.86,2093413.95,618801000,PER-002
AV-2024-000587,3-368402,Seguro,2024-09-24,2024-10-02,2024-10-09,Cartago,La Unión,Tres Ríos,9.904388,-83.995217,Casa de habitación,CRC,196.34,699749.13,29.87,432190.16,428034.77,150726000,PER-009
AV-2025-000588,5-196034,Garantía hipotecaria,2022-11-01,2022-11-12,2022-11-16,Guanacaste,Nicoya,Nicoya,10.162756,-85.448652,Local comercial,CRC,760.68,665980.47,494.9,704092.64,1213391.0,856267000,PER-006
AV-2025-000589,2-124272-288,Leasing,2025-10-11,2025-10-23,2025-10-29,Alajuela,Alajuela,Alajuela,10.001888,-84.211309,Condominio horizontal,USD,636.08,625.47,256.35,890.62,680.91,626840,PER-006
AV-2025-000590,1-938719,Garantía hipotecaria,2025-05-08,2025-05-12,2025-05-22,San José,Goicoechea,Guadalupe,9.940443,-84.044271,Casa de habitación,USD,343.89,408.37,112.43,1362.86,1063.84,294725,PER-009
AV-2026-000591,2-705394,Contable,2022-03-11,2022-03-12,2022-03-14,Alajuela,San Carlos,Quesada,10.830271,-83.668045,Finca agrícola,CRC,311232.2,72865.88,0.0,0.0,0.0,22678208000,PER-003
AV-2026-000592,4-979784,Garantía hipotecaria,2026-01-24,2026-02-10,2026-02-22,Heredia,Santo Domingo,Santo Domingo,9.983114,-84.089268,Casa de habitación,CRC,260.59,1951932.44,81.1,528326.0,402930.41,551904000,PER-004
AV-2024-000593,4-875538-020,Leasing,2024-09-20,2024-09-22,2024-09-23,Heredia,San Rafael,San Rafael,10.023795,-84.072115,Condominio horizontal,CRC,268.36,151513.0,135.05,423006.56,3033928.57,100821000,PER-008
AV-2026-000594,4-182959,Compraventa,2026-01-27,2026-02-13,2026-02-22,Heredia,Belén,San Antonio,9.967937,-84.185772,Local comercial,CRC,1725.45,1113304.52,2525.37,404934.97,1199191.91,2944761000,PER-002
AV-2024-000595,2-809436,Actualización de garantía,2024-12-12,2024-12-17,2024-12-28,Alajuela,Upala,Upala,10.892873,-84.918353,Terreno baldío rural,CRC,26298.78,233285.54,0.0,0.0,0.0,6135125000,N/A
AV-2025-000596,1-642360-310,Garantía hipotecaria,2025-10-12,2025-10-22,2025-10-30,San José,Montes de Oca,San Pedro,9.926421,-84.052479,Condominio horizontal,USD,415.98,394.17,212.51,893.15,4138.19,357908,PER-001
AV-2026-000597,4-406289,Leasing,2026-01-14,2026-01-21,2026-01-29,Heredia,Santo Domingo,Santo Domingo,9.969281,-84.094307,Casa de habitación,CRC,358.96,532956.81,191.71,461486.25,4141167.64,283923000,PER-006
AV-2026-000598,1-439674,Leasing,2025-12-31,2026-01-19,2026-01-24,San José,Puriscal,Santiago,9.871216,-84.372399,Casa de habitación,CRC,739.59,438636.77,207.71,623723.16,7801111.44,461766000,PER-006
AV-2025-000599,1-894662-328,Contable,2025-07-07,2025-07-21,2025-07-31,San José,Goicoechea,Guadalupe,9.941017,-84.054565,Condominio horizontal,USD,365.89,450.6,115.36,965.71,6239.25,282514,PER-007
AV-2025-000600,1-822592,Garantía hipotecaria,2025-11-09,2025-11-14,2025-11-16,San José,San José,Carmen,9.937635,-84.080667,Local comercial,CRC,314.63,1120847.84,229.32,847527.41,12451758.17,559459000,PER-003
AV-2026-000601,4-176127,Garantía hipotecaria,2026-02-07,2026-02-08,2026-02-17,Heredia,Santo Domingo,Santo Domingo,9.992046,-84.095714,Casa de habitación,USD,282.94,255.99,137.77,1349.67,11154.0,269528,PER-009
AV-2025-000602,1-459573-190,Actualización de garantía,2025-09-23,2025-09-29,2025-10-10,San José,Santa Ana,Santa Ana,9.945851,-84.195427,Apartamento,USD,140.53,573.39,126.53,1664.13,11056.26,302197,PER-007
AV-2025-000603,3-271447,Garantía hipotecaria,2025-01-05,2025-01-15,2025-01-20,Cartago,Paraíso,Paraíso,9.832243,-83.855524,Casa de habitación,CRC,741.9,87081.11,446.9,321380.92,5389195.16,213620000,PER-003
AV-2025-000604,1-442463,Actualización de garantía,2025-05-09,2025-05-11,2025-05-20,San José,Santa Ana,Santa Ana,9.91945,-84.17792,Casa de habitación,CRC,574.88,1168505.81,297.16,841753.26,15281717.32,937168000,PER-003
AV-2024-000605,1-478735,Actualización de garantía,2024-07-06,2024-07-25,2024-07-31,San José,Goicoechea,Guadalupe,9.953632,-84.044831,Casa de habitación,CRC,250.61,780288.39,56.04,763333.1,3033623.78,241359000,PER-005
AV-2025-000606,1-983621-322,Compraventa,2025-04-19,2025-05-08,2025-05-20,San José,Tibás,San Juan,9.968916,-84.081174,Condominio horizontal,CRC,517.49,524870.71,115.69,534130.37,2677703.73,336087000,PER-008
AV-2024-000607,4-966699,Contable,2024-11-06,2024-11-18,2024-11-27,Heredia,San Rafael,San Rafael,10.012819,-84.107721,Casa de habitación,CRC,751.12,762869.84,485.68,549581.75,14528998.23,854457000,PER-002
AV-2025-000608,1-619002,Leasing,2025-11-06,2025-11-12,2025-11-21,San José,Desamparados,Desamparados,9.879731,-84.0605,Local comercial,CRC,286.97,431586.77,433.44,387136.35,4387736.0,296041000,PER-005
AV-2025-000609,4-199450,Seguro,2025-11-27,2025-12-14,2025-12-17,Heredia,San Rafael,San Rafael,10.030335,-84.09632,Terreno baldío urbano,CRC,540.03,110055.82,0.0,0.0,0.0,59433000,PER-007
AV-2026-000610,5-240585,Actualización de garantía,2026-02-18,2026-02-19,2026-02-26,Guanacaste,Carrillo,Sardinal,10.51707,-85.686943,Terreno baldío urbano,CRC,543.88,142534.73,165.31,271340.55,0.0,77522000,PER-003
AV-2024-000611,3-182404,Compraventa,2024-06-11,2024-06-26,2024-07-08,Cartago,Cartago,Oriental,9.873916,-83.917667,Local comercial,CRC,557.69,646063.96,942.15,310417.4,12139662.76,664903000,PER-003
AV-2026-000612,6-959754,Actualización de garantía,2021-04-03,2021-04-13,2021-04-24,Puntarenas,Quepos,Quepos,9.471452,-83.699399,Terreno baldío urbano,CRC,360.79,190323.42,0.0,0.0,0.0,68667000,PER-007
AV-2024-000613,1-604192,Garantía hipotecaria,2024-12-10,2024-12-23,2024-12-31,San José,Pérez Zeledón,San Isidro de El General,-83.672983,9.388963,Casa de habitación,USD,594.79,248.46,264.54,1533.36,19936.81,573353,PER-009
AV-2025-000614,2-870094,Compraventa,2025-09-01,2025-09-08,2025-09-18,Alajuela,Upala,Upala,10.97024,-85.06806,Casa de habitación,CRC,418.78,248948.06,148.99,600994.01,3001261.08,196798000,PER-003
AV-2025-000615,1-775330,Leasing,2025-08-14,2025-08-22,2025-08-28,San José,Tibás,San Juan,9.957201,-84.067761,Edificio de oficinas,USD,449.12,972.62,1863.26,1023.14,52732.99,2395932,PER-002
AV-2025-000616,4-834858,Garantía hipotecaria,2025-04-07,2025-04-26,2025-04-29,Heredia,Santo Domingo,Santo Domingo,9.973772,-84.102496,Local comercial,CRC,2320.68,756538.18,3418.53,491348.33,88446646.66,3523819000,PER-004
AV-2025-000617,4-467362-074,Seguro,2025-06-06,2025-06-16,2025-06-28,Heredia,Heredia,Heredia,9.989924,-84.110093,Apartamento,USD,161.55,1096.92,135.02,818.88,633.31,288406,PER-001
AV-2024-000618,5-431427-226,Actualización de garantía,2024-12-06,2024-12-21,2024-12-27,Guanacaste,Carrillo,Sardinal,10.507922,-85.682648,Condominio horizontal,CRC,662.06,218597.61,273.72,578340.87,2182896.78,305211000,PER-007
AV-2025-000619,4-655910,Seguro,2025-03-08,2025-03-27,2025-03-29,Heredia,Sarapiquí,Puerto Viejo,10.473955,-83.933333,Terreno baldío rural,CRC,26955.08,172554.99,0.0,0.0,31520269.33,4682754000,PER-007
AV-2024-000620,1-604125,Compraventa,2024-12-08,2024-12-17,2024-12-26,San José,Santa Ana,Santa Ana,9.942386,-84.172199,Casa de habitación,CRC,714.17,1116411.39,103.0,416450.31,2448298.12,842650000,PER-009
AV-2025-000621,6-959604,Garantía hipotecaria,2025-11-23,2025-11-25,2025-12-06,Puntarenas,Garabito,Jacó,9.648444,-84.64331,Casa de habitación,CRC,543.38,1111393.88,151.5,692701.88,126757.93,708980000,PER-004
AV-2025-000622,4-554474,Leasing,2025-09-12,2025-09-16,2025-09-24,Heredia,Heredia,Heredia,10.001891,-84.129445,Casa de habitación,CRC,258.93,3011476.25,154.4,374596.86,2246798.78,839846000,PER-004
AV-2025-000623,1-221814,Leasing,2025-01-28,2025-02-10,2025-02-20,San José,Desamparados,Desamparados,9.90186,-84.084374,Terreno baldío urbano,CRC,1066.83,635364.12,0.0,0.0,0.0,677826000,PER-001
AV-2025-000624,5-746593,Contable,2025-10-11,2025-10-22,2025-11-03,Guanacaste,Santa Cruz,Tamarindo,10.307483,-85.807907,Terreno baldío urbano,USD,515.26,323.45,0.0,0.0,0.0,166661,PER-007
AV-2025-000625,4-199266,Compraventa,2025-07-03,2025-07-22,2025-07-28,Heredia,San Rafael,San Rafael,10.001328,-84.076164,Terreno baldío urbano,CRC,1235.4,140287.61,0.0,0.0,0.0,173311000,PER-009
AV-2025-000626,3-411617,Garantía hipotecaria,2025-12-09,2025-12-28,2026-01-07,Cartago,Turrialba,Turrialba,9.895586,-83.703517,Casa de habitación,CRC,320.9,267311.03,53.9,829624.71,1319445.43,131816000,PER-006
AV-2025-000627,7-677091-371,Compraventa,2025-02-23,2025-03-07,2025-03-10,Limón,Talamanca,Cahuita,9.723086,-82.795937,Condominio horizontal,USD,748.4,420.25,437.29,1166.62,33604.39,858271,PER-009
AV-2026-000628,7-933837,Actualización de garantía,2025-12-29,2026-01-18,2026-01-20,Limón,Limón,Limón,9.99779,-83.023305,Casa de habitación,CRC,506.57,2466664.3,106.93,408133.09,2616487.85,1295796000,PER-001
AV-2025-000629,4-242176-300,Actualización de garantía,2025-03-19,2025-03-26,2025-04-04,Heredia,Heredia,Heredia,9.997198,-84.104537,Apartamento,USD,119.67,491.9,85.75,877.49,1545.52,135656,PER-006
AV-2025-000630,1-636857,Actualización de garantía,2025-08-18,2025-08-18,2025-08-30,San José,Santa Ana,Santa Ana,9.930134,-84.17803,Terreno baldío urbano,CRC,803.17,446087.72,0.0,0.0,0.0,358284000,PER-001
AV-2025-000631,4-855040,Garantía hipotecaria,2021-12-09,2021-12-18,2021-12-19,Heredia,Santo Domingo,Santo Domingo,9.967836,-84.088079,Casa de habitación,CRC,823.04,696033.76,299.67,290270.64,160928.51,660010000,PER-003
AV-2025-000632,3-894757-375,Actualización de garantía,2025-07-20,2025-08-06,2025-08-15,Cartago,La Unión,Tres Ríos,9.898358,-84.001981,Apartamento,USD,209.7,336.87,236.29,515.55,2645.69,195107,PER-001
AV-2025-002894,1-521638-267,Leasing,2025-03-21,2025-04-10,2025-04-16,San José,Curridabat,Curridabat,9.920725,-84.020042,Apartamento,USD,155.82,778.42,71.92,1569.38,3416.58,237580,PER-007
AV-2024-000634,1-732482,Actualización de garantía,2024-09-17,2024-09-22,2024-10-02,San José,Escazú,Escazú,9.899859,-84.13422,Casa de habitación,USD,204.02,1007.05,108.71,1161.03,1684.92,333359,PER-002
AV-2025-000635,1-246516,Garantía hipotecaria,2025-06-21,2025-07-07,2025-07-11,San José,Santa Ana,Santa Ana,9.915852,-84.180281,Edificio de oficinas,CRC,1884.45,870012.71,1571.87,479920.89,18684420.69,2412553000,PER-003
AV-2024-000636,4-159600,Contable,2024-06-17,2024-07-06,2024-07-12,Heredia,Santo Domingo,Santo Domingo,9.975009,-84.07563,Casa de habitación,CRC,734.56,712356.03,347.65,612772.31,4069029.95,740368000,PER-009
AV-2024-000637,4-792909,Leasing,2024-11-12,2024-11-25,2024-11-28,Heredia,Heredia,Heredia,10.002798,-84.107227,Casa de habitación,CRC,794.82,597840.59,437.91,562996.95,14074370.33,735792000,PER-006
AV-2025-000638,3-678308,Garantía hipotecaria,2025-01-21,2025-01-24,2025-01-27,Cartago,Paraíso,Paraíso,9.854444,-83.879783,Casa de habitación,CRC,571.14,348170.32,240.22,843652.44,10008163.22,411524000,PER-006
AV-2025-000639,1-891744,Actualización de garantía,2022-09-29,2022-10-06,2022-10-10,San José,Santa Ana,Santa Ana,9.385406,-83.486437,Casa de habitación,CRC,946.72,1135317.44,647.65,699108.23,3749980.33,1531355000,PER-007
AV-2026-000640,1-491461,Contable,2026-01-14,2026-01-22,2026-01-29,San José,San José,Carmen,9.938624,-84.078923,Local comercial,USD,1682.88,728.5,2645.85,1349.24,15577.9,4811443,PER-001
AV-2026-000641,4-459607,Actualización de garantía,2023-08-15,2023-08-27,2023-08-31,Heredia,Santo Domingo,Santo Domingo,9.969935,-84.091547,Terreno baldío urbano,CRC,267.55,239245.21,0.0,0.0,0.0,64010000,PER-003
AV-2025-000642,3-186665,Garantía hipotecaria,2025-08-14,2025-08-27,2025-09-06,Cartago,Paraíso,Paraíso,9.860104,-83.879665,Terreno baldío urbano,CRC,619.09,80005.63,0.0,0.0,0.0,49531000,PER-005
AV-2025-000643,4-868570,Garantía hipotecaria,2025-07-22,2025-07-29,2025-08-08,Heredia,Heredia,Heredia,9.984275,-84.118411,Casa de habitación,CRC,598.58,615514.91,396.09,836000.87,17348614.43,716915000,PER-003
AV-2026-000644,4-698347-110,Garantía hipotecaria,2026-01-02,2026-01-17,2026-01-24,Heredia,Heredia,Heredia,9.993452,-84.105933,Apartamento,USD,192.54,1073.46,226.85,1378.23,6028.35,525364,PER-007
AV-2025-000645,6-897559-228,Garantía hipotecaria,2025-09-07,2025-09-21,2025-09-27,Puntarenas,Quepos,Quepos,9.450052,-84.211632,Condominio horizontal,USD,382.02,379.66,117.62,1233.13,10766.97,300845,PER-006
AV-2025-000646,4-926855,Leasing,2022-11-05,2022-11-08,2022-11-19,Heredia,Sarapiquí,Puerto Viejo,10.530651,-84.062198,Terreno baldío urbano,CRC,1423.51,8596.2,0.0,0.0,0.0,12237000,PER-008
AV-2026-000647,1-478352-281,Leasing,2026-01-04,2026-01-05,2026-01-08,San José,San José,Carmen,9.928312,-84.080392,Apartamento,USD,201.96,658.83,278.13,859.83,13198.6,385400,PER-008
AV-2024-000648,1-663126,Actualización de garantía,2024-09-26,2024-10-12,2024-10-15,San José,Goicoechea,Guadalupe,9.939519,-84.037674,Casa de habitación,CRC,278.36,415761.8,133.64,505385.6,181655.23,183453000,PER-009
AV-2025-000649,1-724967,Garantía hipotecaria,2025-07-27,2025-08-03,2025-08-14,San José,Pérez Zeledón,San Isidro de El General,9.397871,-83.704278,Terreno baldío urbano,CRC,754.99,64001.76,0.0,0.0,0.0,48321000,PER-002
AV-2025-000650,7-671490,Actualización de garantía,2025-07-29,2025-08-05,2025-08-16,Limón,Pococí,Guápiles,10.220156,-83.763303,Terreno baldío urbano,USD,492.27,280.11,0.0,0.0,0.0,137890,PER-001
AV-2024-000651,1-904584-044,Actualización de garantía,2024-10-21,2024-10-26,2024-11-04,San José,Goicoechea,Guadalupe,9.9529,-84.061081,Condominio horizontal,USD,457.16,380.65,109.16,1272.96,2072.69,315047,PER-009
AV-2024-000652,1-780365,Leasing,2024-11-01,2024-11-15,2024-11-16,San José,Santa Ana,Santa Ana,9.944893,-84.182817,Casa de habitación,CRC,777.59,1116211.56,379.11,414109.39,10930354.98,1035878000,PER-008
AV-2024-000653,1-507773-250,Garantía hipotecaria,2023-06-20,2023-07-05,2023-07-11,San José,Goicoechea,Guadalupe,9.961905,-84.041434,Apartamento,CRC,83.44,632964.41,39.36,582354.38,1600801.56,77337000,PER-009
AV-2026-000654,7-557482,Garantía hipotecaria,2026-01-08,2026-01-14,2026-01-22,Limón,Pococí,Guápiles,10.268626,-83.790026,Casa de habitación,CRC,868.36,655429.64,474.29,479036.88,1491085.61,797842000,PER-002
AV-2026-000655,4-712516,Garantía hipotecaria,2025-12-20,2026-01-06,2026-01-14,Heredia,Santo Domingo,Santo Domingo,9.967277,-84.100161,Terreno baldío urbano,CRC,1261.94,143143.06,0.0,0.0,0.0,180638000,PER-004
AV-2024-000656,4-716651-218,Garantía hipotecaria,2024-10-26,2024-11-05,2024-11-07,Heredia,Heredia,Heredia,9.994381,-84.114125,Apartamento,CRC,155.89,1303167.92,260.71,360086.14,437203.42,297466000,PER-004
AV-2025-000657,2-905666,Garantía hipotecaria,2025-06-09,2025-06-12,2025-06-23,Alajuela,San Ramón,San Ramón,10.062615,-84.481922,Bodega o nave industrial,USD,5483.26,216.55,2276.14,783.9,86474.42,3058141,PER-001
AV-2025-000658,1-491174-230,Leasing,2025-02-25,2025-03-17,2025-03-28,San José,San José,Carmen,9.934279,-84.072005,Condominio horizontal,USD,371.54,886.48,296.74,603.36,4134.16,512538,PER-009
AV-2024-000659,1-471003,Garantía hipotecaria,2024-11-02,2024-11-14,2024-11-19,San José,Curridabat,Curridabat,9.911285,-84.033237,Bodega o nave industrial,USD,5233.22,1027.38,2483.51,889.95,25095.56,7611801,PER-003
AV-2025-000660,4-932860,Leasing,2023-07-28,2023-08-10,2023-08-14,Heredia,San Rafael,San Rafael,10.011473,-84.084561,Bodega o nave industrial,USD,2228.19,388.41,1343.22,1673.11,123611.34,3236417,PER-007
AV-2025-000661,4-292909,Leasing,2025-08-07,2025-08-25,2025-09-04,Heredia,Belén,San Antonio,9.977536,-84.171863,Casa de habitación,CRC,384.4,688303.08,239.42,830189.44,7292996.78,470641000,PER-005
AV-2024-000662,3-879605,Actualización de garantía,2024-09-04,2024-09-22,2024-09-27,Cartago,La Unión,Tres Ríos,-83.982847,9.910286,Casa de habitación,USD,471.86,167.58,318.34,1380.07,986.13,519392,PER-001
AV-2025-000663,4-477393-119,Actualización de garantía,2025-03-23,2025-04-04,2025-04-14,Heredia,Santo Domingo,Santo Domingo,9.978266,-84.098931,Condominio horizontal,USD,463.07,283.9,186.65,1166.11,17370.69,366491,PER-004
AV-2024-000664,1-623064,Leasing,2024-08-31,2024-09-03,2024-09-11,San José,Tibás,San Juan,9.970525,-84.08393,Casa de habitación,USD,723.24,549.02,490.47,901.71,572.93,839908,PER-009
AV-2025-000665,1-116683,Leasing,2025-11-03,2025-11-20,2025-11-23,San José,Escazú,Escazú,9.927863,-84.127323,Bodega o nave industrial,USD,4499.39,490.91,3098.0,672.88,71917.33,4365295,PER-008
AV-2025-000666,4-748478,Actualización de garantía,2025-12-02,2025-12-14,2025-12-22,Heredia,Santo Domingo,Santo Domingo,9.991864,-84.088886,Casa de habitación,CRC,699.42,338305.44,100.11,666857.58,2938349.13,306315000,PER-007
AV-2025-000667,6-813663,Actualización de garantía,2025-06-22,2025-06-28,2025-07-02,Puntarenas,Puntarenas,Puntarenas,9.971811,-84.856677,Local comercial,CRC,1804.83,452311.98,1830.73,737231.6,28159020.62,2194177000,PER-003
AV-2026-000668,6-403302,Leasing,2026-02-05,2026-02-15,2026-02-25,Puntarenas,Puntarenas,Puntarenas,9.990067,-84.848629,Finca agrícola,CRC,335587.87,122455.49,0.0,0.0,1201299942.49,42295877000,PER-006
AV-2025-000669,1-480621,Actualización de garantía,2025-05-15,2025-05-21,2025-05-29,San José,Pérez Zeledón,San Isidro de El General,9.393701,-83.637605,Casa de habitación,CRC,369.12,415298.6,120.18,572163.8,5417656.26,227475000,PER-002
AV-2025-000670,4-140162,Garantía hipotecaria,2025-10-25,2025-10-29,2025-11-06,Heredia,Belén,San Antonio,9.977571,-84.173113,Casa de habitación,CRC,719.69,917087.73,488.13,627577.05,3326779.7,969685000,PER-005
AV-2024-000671,6-876430,Garantía hipotecaria,2024-12-11,2024-12-17,2024-12-23,Puntarenas,Puntarenas,Puntarenas,9.991467,-84.814544,Bodega o nave industrial,CRC,8793.86,127294.61,5406.85,664892.55,202433483.08,4916819000,PER-008
AV-2025-000672,2-244340,Leasing,2025-07-09,2025-07-09,2025-07-14,Alajuela,San Carlos,Quesada,10.287645,-84.416054,Local comercial,CRC,1082.8,443050.37,1781.69,744561.89,11088596.14,1817402000,PER-002
AV-2025-000673,1-498772,Garantía hipotecaria,2025-01-17,2025-01-20,2025-01-30,San José,Goicoechea,Guadalupe,9.946766,-84.044497,Casa de habitación,CRC,512.93,812896.01,319.63,839570.59,17878452.06,703189000,PER-004
AV-2025-000674,5-171321,Compraventa,2025-06-20,2025-07-09,,Guanacaste,Carrillo,Sardinal,10.485616,-85.670384,Terreno baldío urbano,CRC,276.91,246397.04,0.0,0.0,0.0,68230000,PER-003
AV-2025-000675,7-668758,Seguro,2025-02-11,2025-02-20,2025-03-03,Limón,Pococí,Guápiles,10.205313,-83.771165,Terreno baldío urbano,CRC,408.56,138640.95,0.0,0.0,0.0,56643000,PER-003
AV-2025-000676,6-692775,Compraventa,2025-03-10,2025-03-18,2025-03-26,Puntarenas,Quepos,Quepos,9.407714,-84.188781,Terreno baldío urbano,CRC,392.19,275012.44,0.0,0.0,0.0,107857000,PER-002
AV-2025-000677,1-611879,Garantía hipotecaria,2025-07-21,2025-07-26,2025-08-05,San José,Tibás,San Juan,9.965202,-84.094905,Bodega o nave industrial,USD,6953.23,894.7,1778.81,1473.47,148346.36,8990424,PER-009
AV-2025-000678,2-395262,Actualización de garantía,2025-11-13,2025-11-23,2025-12-03,Alajuela,San Carlos,Quesada,10.33209,-84.479132,Finca agrícola,CRC,166492.59,127808.98,8400.4,398239.55,214901412.77,24839521000,PER-002
AV-2025-000679,3-715752,Compraventa,2025-01-29,2025-02-18,2025-02-20,Cartago,La Unión,Tres Ríos,9.907661,-83.991067,Casa de habitación,CRC,436.99,564606.06,151.51,271645.89,1523732.84,289408000,PER-005
AV-2025-000680,3-968711,Garantía hipotecaria,2025-09-13,2025-09-26,2025-10-02,Cartago,Paraíso,Paraíso,9.858714,-83.889779,Casa de habitación,CRC,228.81,399889.47,127.28,737433.37,7225900.33,192585000,PER-003
