corte,id_credito,id_avaluo,moneda,saldo,fecha_desembolso,estado
2026-04,CR-001269,AV-2024-001270,USD,146108.88,2025-01-11,VIGENTE
2026-03,CR-001270,AV-2025-001271,USD,189031.35,2025-05-11,VIGENTE
2026-04,CR-001270,AV-2025-001271,USD,187191.87,2025-05-11,VIGENTE
2026-03,CR-001271,AV-2025-001272,USD,570612.71,2025-07-24,VIGENTE
2026-04,CR-001271,AV-2025-001272,USD,563913.65,2025-08-15,VIGENTE
2026-03,CR-001273,AV-2025-001274,USD,61091.52,2025-11-10,VIGENTE
2026-04,CR-001273,AV-2025-001274,USD,60599.84,2025-10-16,VIGENTE
2026-03,CR-001274,AV-2024-001275,CRC,1702328998.54,2024-10-03,VIGENTE
2026-04,CR-001274,AV-2024-001275,CRC,1685601924.85,2024-09-05,VIGENTE
2026-03,CR-001276,AV-2026-001277,CRC,477538467.45,2026-04-02,VIGENTE
2026-04,CR-001276,AV-2026-001277,CRC,475567612.96,2026-04-03,VIGENTE
2026-03,CR-001277,AV-2025-001278,CRC,109828695.88,2025-11-03,VIGENTE
2026-04,CR-001277,AV-2025-001278,CRC,109337431.95,2025-11-23,VIGENTE
2026-03,CR-001278,AV-2026-001279,USD,306752.85,2026-02-23,VIGENTE
2026-04,CR-001278,AV-2026-001279,USD,305168.9,2026-03-14,VIGENTE
2026-03,CR-001279,AV-2025-001280,CRC,1285334853.9,2026-01-01,VIGENTE
2026-04,CR-001279,AV-2025-001280,CRC,1271817536.82,2026-01-11,VIGENTE
2026-03,CR-001280,AV-2025-001281,CRC,66331183.3,2026-01-19,VIGENTE
2026-04,CR-001280,AV-2025-001281,CRC,65734928.39,2026-02-01,VIGENTE
2026-03,CR-001281,AV-2025-001282,USD,4650864.44,2025-03-19,VIGENTE
2026-04,CR-001281,AV-2025-001282,USD,4624147.7,2025-03-19,VIGENTE
2026-03,CR-001283,AV-2025-001284,CRC,2083895886.73,2025-09-11,VIGENTE
2026-04,CR-001283,AV-2025-001284,CRC,2062429398.5,2025-09-22,VIGENTE
2026-03,CR-001284,AV-2025-001285,USD,257605.74,2025-10-06,VIGENTE
2026-04,CR-001284,AV-2025-001285,USD,254986.31,2025-09-06,VIGENTE
2026-03,CR-001285,AV-2025-001286,USD,246710.89,2025-06-18,VIGENTE
2026-04,CR-001285,AV-2025-001286,USD,244131.67,2025-06-08,VIGENTE
2026-03,CR-001288,AV-2025-001289,USD,1526798.75,2026-02-10,VIGENTE
2026-04,CR-001288,AV-2025-001289,USD,1514530.48,2026-01-11,VIGENTE
2026-03,CR-001289,AV-2025-001290,CRC,91118381.11,2025-09-24,VIGENTE
2026-04,CR-001289,AV-2025-001290,CRC,90170276.19,2025-08-30,VIGENTE
2026-03,CR-001291,AV-2025-001292,USD,127803.8,2025-09-17,VIGENTE
2026-04,CR-001291,AV-2025-001292,USD,126859.0,2025-08-25,VIGENTE
2026-03,CR-001292,AV-2025-001293,CRC,39862659.16,2026-01-09,VIGENTE
2026-04,CR-001292,AV-2025-001293,CRC,39417169.98,2026-02-08,VIGENTE
2026-03,CR-001294,AV-2025-001295,CRC,1845676661.37,2025-06-20,VIGENTE
2026-04,CR-001294,AV-2025-001295,CRC,1835330652.41,2025-06-19,VIGENTE
2026-03,CR-001295,AV-2025-001296,CRC,158935736.08,2025-11-26,VIGENTE
2026-04,CR-001295,AV-2025-001296,CRC,157358383.81,2025-10-07,VIGENTE
2026-03,CR-001296,AV-2025-001297,CRC,79140192.11,2025-05-23,VIGENTE
2026-04,CR-001296,AV-2025-001297,CRC,78830103.77,2025-06-04,VIGENTE
2026-03,CR-001298,AV-2024-001299,USD,233370.03,2024-07-04,VIGENTE
2026-04,CR-001298,AV-2024-001299,USD,231579.76,2024-06-30,VIGENTE
2026-03,CR-001300,AV-2025-001301,USD,1548483.33,2025-11-15,VIGENTE
2026-04,CR-001300,AV-2025-001301,USD,1533118.21,2025-12-25,VIGENTE
2026-03,CR-001301,AV-2025-001302,CRC,251175913.64,2025-09-04,VIGENTE
2026-04,CR-001301,AV-2025-001302,CRC,248860270.83,2025-09-04,VIGENTE
2026-03,CR-001302,AV-2025-001303,CRC,24820464.65,2025-06-02,VIGENTE
2026-04,CR-001302,AV-2025-001303,CRC,24575400.04,2025-06-28,VIGENTE
2026-03,CR-001305,AV-2025-001306,CRC,1338648107.18,2025-12-22,VIGENTE
2026-04,CR-001305,AV-2025-001306,CRC,1328766668.95,2025-12-11,VIGENTE
2026-03,CR-001306,AV-2025-001307,USD,218295.98,2025-10-23,VIGENTE
2026-04,CR-001306,AV-2025-001307,USD,216915.45,2025-11-13,VIGENTE
2026-03,CR-001307,AV-2026-001308,CRC,311907220.72,2026-03-24,VIGENTE
2026-04,CR-001307,AV-2026-001308,CRC,310425546.51,2026-03-21,VIGENTE
2026-03,CR-001308,AV-2025-001309,CRC,36506302.72,2025-04-08,VIGENTE
2026-04,CR-001308,AV-2025-001309,CRC,36354884.69,2025-02-27,VIGENTE
2026-03,CR-001309,AV-2026-001310,CRC,87499261.24,2026-03-14,VIGENTE
2026-04,CR-001309,AV-2026-001310,CRC,86522278.97,2026-03-26,VIGENTE
2026-03,CR-001310,AV-2024-001311,CRC,382340886.9,2024-10-20,VIGENTE
2026-04,CR-001310,AV-2024-001311,CRC,380292442.96,2024-11-19,VIGENTE
2026-03,CR-001311,AV-2025-001312,USD,1081505.88,2025-10-11,VIGENTE
2026-04,CR-001311,AV-2025-001312,USD,1069584.41,2025-09-18,VIGENTE
2026-03,CR-001312,AV-2025-001313,CRC,573203179.46,2026-01-14,VIGENTE
2026-04,CR-001312,AV-2025-001313,CRC,570740803.13,2026-02-13,VIGENTE
2026-03,CR-001313,AV-2025-001314,USD,94335.86,2025-02-20,VIGENTE
2026-04,CR-001313,AV-2025-001314,USD,93811.53,2025-03-26,VIGENTE
2026-03,CR-001315,AV-2025-001316,CRC,5876435230.02,2025-08-19,VIGENTE
2026-04,CR-001315,AV-2025-001316,CRC,5848145310.89,2025-07-05,VIGENTE
2026-03,CR-001317,AV-2026-001318,USD,137750.26,2026-01-26,VIGENTE
2026-04,CR-001317,AV-2026-001318,USD,137140.37,2026-01-31,VIGENTE
2026-03,CR-001318,AV-2025-001319,CRC,72699933.69,2025-07-30,VIGENTE
2026-04,CR-001318,AV-2025-001319,CRC,71860516.58,2025-06-18,VIGENTE
2026-03,CR-001319,AV-2025-001320,CRC,702944040.63,2025-09-17,VIGENTE
2026-04,CR-001319,AV-2025-001320,CRC,698735962.4,2025-08-16,VIGENTE
2026-03,CR-001320,AV-2025-001321,CRC,1602720138.25,2025-09-25,VIGENTE
2026-04,CR-001320,AV-2025-001321,CRC,1589672935.34,2025-09-15,VIGENTE
2026-03,CR-001321,AV-2025-001322,USD,779014.87,2025-10-19,VIGENTE
2026-04,CR-001321,AV-2025-001322,USD,771703.64,2025-10-04,VIGENTE
2026-03,CR-001323,AV-2026-001324,CRC,199765291.18,2026-02-26,VIGENTE
2026-04,CR-001323,AV-2026-001324,CRC,198802420.66,2026-02-15,VIGENTE
2026-03,CR-001325,AV-2024-001326,USD,2476159.58,2024-11-22,VIGENTE
2026-04,CR-001325,AV-2024-001326,USD,2447837.07,2025-01-02,VIGENTE
2026-03,CR-001326,AV-2025-001327,CRC,49261245.6,2026-01-17,VIGENTE
2026-04,CR-001326,AV-2025-001327,CRC,48687830.46,2026-01-20,VIGENTE
2026-03,CR-001327,AV-2025-001328,USD,137404.7,2025-09-01,VIGENTE
2026-04,CR-001327,AV-2025-001328,USD,135925.24,2025-09-24,VIGENTE
2026-03,CR-001328,AV-2025-001329,USD,175660.83,2026-01-31,VIGENTE
2026-04,CR-001328,AV-2025-001329,USD,174826.59,2025-12-31,VIGENTE
2026-03,CR-001329,AV-2025-001330,USD,281898.9,2025-12-12,VIGENTE
2026-04,CR-001329,AV-2025-001330,USD,279999.56,2025-11-09,VIGENTE
2026-03,CR-001330,AV-2025-001331,CRC,119893777.59,2025-12-28,VIGENTE
2026-04,CR-001330,AV-2025-001331,CRC,119025908.56,2025-12-30,VIGENTE
2026-03,CR-001331,AV-2025-001332,CRC,1268243842.72,2025-12-19,VIGENTE
2026-04,CR-001331,AV-2025-001332,CRC,1255498802.56,2026-01-07,VIGENTE
2026-03,CR-001332,AV-2025-001333,CRC,1070249152.53,2025-05-02,VIGENTE
2026-04,CR-001332,AV-2025-001333,CRC,1062138453.44,2025-04-16,VIGENTE
2026-03,CR-001333,AV-2026-001334,CRC,8701261.54,2026-02-08,VIGENTE
2026-04,CR-001333,AV-2026-001334,CRC,8636568.01,2026-03-07,VIGENTE
2026-03,CR-001334,AV-2024-001335,CRC,798328973.09,2024-06-15,VIGENTE
2026-04,CR-001334,AV-2024-001335,CRC,793625099.68,2024-07-16,VIGENTE
2026-03,CR-001336,AV-2025-001337,CRC,143582193.09,2026-02-07,VIGENTE
2026-04,CR-001336,AV-2025-001337,CRC,142010271.7,2026-01-17,VIGENTE
2026-03,CR-001337,AV-2025-001338,CRC,476356859.97,2025-12-31,VIGENTE
2026-04,CR-001337,AV-2025-001338,CRC,473677039.65,2026-01-16,VIGENTE
2026-03,CR-001338,AV-2024-001339,CRC,97904178.82,2024-12-15,VIGENTE
2026-04,CR-001338,AV-2024-001339,CRC,97333249.99,2024-12-17,VIGENTE
2026-03,CR-001339,AV-2025-001340,CRC,318020154.52,2026-01-19,VIGENTE
2026-04,CR-001339,AV-2025-001340,CRC,316299862.47,2026-01-01,VIGENTE
2026-03,CR-001340,AV-2025-001341,CRC,6377296432.38,2025-11-18,VIGENTE
2026-04,CR-001340,AV-2025-001341,CRC,6345443822.33,2025-11-12,VIGENTE
2026-03,CR-001342,AV-2026-001343,USD,146998.01,2026-02-07,VIGENTE
2026-04,CR-001342,AV-2026-001343,USD,146022.99,2026-03-07,VIGENTE
2026-03,CR-001343,AV-2025-001344,CRC,548033883.92,2025-06-24,VIGENTE
2026-04,CR-001343,AV-2025-001344,CRC,545244655.24,2025-06-18,VIGENTE
2026-03,CR-001344,AV-2025-001345,CRC,11737343.56,2025-09-13,VIGENTE
2026-04,CR-001344,AV-2025-001345,CRC,11605157.0,2025-10-06,VIGENTE
2026-03,CR-001345,AV-2025-001346,CRC,786947377.42,2025-11-09,VIGENTE
2026-04,CR-001345,AV-2025-001346,CRC,779461259.71,2025-12-03,VIGENTE
2026-03,CR-001346,AV-2025-001347,CRC,910280580.3,2025-11-10,VIGENTE
2026-04,CR-001346,AV-2025-001347,CRC,903526930.22,2025-11-05,VIGENTE
2026-03,CR-001348,AV-2025-001349,CRC,16600082.51,2025-11-30,VIGENTE
2026-04,CR-001348,AV-2025-001349,CRC,16419545.71,2025-11-07,VIGENTE
2026-03,CR-001349,AV-2025-001350,CRC,192493554.42,2025-04-01,VIGENTE
2026-04,CR-001349,AV-2025-001350,CRC,191619417.59,2025-05-17,VIGENTE
2026-03,CR-001350,AV-2024-001351,USD,290061.89,2024-08-21,VIGENTE
2026-04,CR-001350,AV-2024-001351,USD,287334.83,2024-09-08,VIGENTE
2026-03,CR-001351,AV-2025-001352,CRC,5160529513.64,2025-09-08,VIGENTE
2026-04,CR-001351,AV-2025-001352,CRC,5117202752.4,2025-09-07,VIGENTE
2026-03,CR-001352,AV-2025-001353,USD,32052765.6,2025-03-07,VIGENTE
2026-04,CR-001352,AV-2025-001353,USD,31703087.5,2025-03-08,VIGENTE
2026-03,CR-001353,AV-2024-001354,CRC,130725948.31,2025-01-08,VIGENTE
2026-04,CR-001353,AV-2024-001354,CRC,129417708.28,2024-12-09,VIGENTE
2026-03,CR-001354,AV-2025-001355,USD,198842.99,2025-02-10,VIGENTE
2026-04,CR-001354,AV-2025-001355,USD,197080.72,2025-02-05,VIGENTE
2026-03,CR-001355,AV-2024-001356,CRC,126336392.14,2025-01-13,VIGENTE
2026-04,CR-001355,AV-2024-001356,CRC,125485968.64,2024-12-31,VIGENTE
2026-03,CR-001356,AV-2025-001357,CRC,740666774.02,2025-10-21,VIGENTE
2026-04,CR-001356,AV-2025-001357,CRC,731903133.0,2025-09-23,VIGENTE
2026-03,CR-001357,AV-2024-001358,USD,47533.94,2024-09-15,VIGENTE
2026-04,CR-001357,AV-2024-001358,USD,47282.1,2024-09-28,VIGENTE
2026-03,CR-001358,AV-2025-001359,CRC,347285994.68,2025-10-02,VIGENTE
2026-04,CR-001358,AV-2025-001359,CRC,345811974.46,2025-08-31,VIGENTE
2026-03,CR-001359,AV-2024-001360,USD,232589.22,2024-12-06,VIGENTE
2026-04,CR-001359,AV-2024-001360,USD,230991.49,2024-11-18,VIGENTE
2026-03,CR-001360,AV-2025-001361,CRC,238134401.8,2025-12-01,VIGENTE
2026-04,CR-001360,AV-2025-001361,CRC,236713598.12,2025-11-15,VIGENTE
2026-03,CR-001361,AV-2025-001362,CRC,561334374.39,2025-06-19,VIGENTE
2026-04,CR-001361,AV-2025-001362,CRC,556749729.38,2025-04-26,VIGENTE
2026-03,CR-001362,AV-2025-001363,CRC,202277021.71,2025-10-23,VIGENTE
2026-04,CR-001362,AV-2025-001363,CRC,200502069.75,2025-10-10,VIGENTE
2026-03,CR-001363,AV-2025-001364,CRC,187804558.42,2025-10-07,VIGENTE
2026-04,CR-001363,AV-2025-001364,CRC,186997588.76,2025-10-02,VIGENTE
2026-03,CR-001365,AV-2025-001366,CRC,351578489.81,2025-10-30,VIGENTE
2026-04,CR-001365,AV-2025-001366,CRC,349233641.58,2025-11-29,VIGENTE
2026-03,CR-001366,AV-2025-001367,USD,443297.9,2025-11-21,VIGENTE
2026-04,CR-001366,AV-2025-001367,USD,440183.87,2025-11-15,VIGENTE
2026-03,CR-001367,AV-2026-001368,CRC,112588584.95,2026-03-22,VIGENTE
2026-04,CR-001367,AV-2026-001368,CRC,111793806.85,2026-03-10,VIGENTE
2026-03,CR-001368,AV-2025-001369,USD,2485684.16,2025-07-13,VIGENTE
2026-04,CR-001368,AV-2025-001369,USD,0.0,2025-06-07,CANCELADO
2026-03,CR-001369,AV-2025-001370,CRC,2497705742.73,2025-03-27,VIGENTE
2026-04,CR-001369,AV-2025-001370,CRC,2481015802.98,2025-03-21,VIGENTE
2026-03,CR-001370,AV-2025-001371,USD,342838.95,2025-09-07,VIGENTE
2026-04,CR-001370,AV-2025-001371,USD,341051.46,2025-09-11,VIGENTE
2026-03,CR-001372,AV-2025-001373,USD,572548.96,2025-03-14,VIGENTE
2026-04,CR-001372,AV-2025-001373,USD,565980.04,2025-04-17,VIGENTE
2026-03,CR-001374,AV-2025-001375,CRC,898546950.72,2025-07-28,VIGENTE
2026-04,CR-001374,AV-2025-001375,CRC,893419756.89,2025-08-21,VIGENTE
2026-03,CR-001375,AV-2025-001376,USD,110115.93,2025-05-02,VIGENTE
2026-04,CR-001375,AV-2025-001376,USD,109037.07,2025-05-21,VIGENTE
2026-03,CR-001378,AV-2024-001379,USD,186929.87,2024-07-13,VIGENTE
2026-04,CR-001378,AV-2024-001379,USD,186045.5,2024-07-06,VIGENTE
2026-03,CR-001379,AV-2024-001380,CRC,193073882.04,2024-08-08,VIGENTE
2026-04,CR-001379,AV-2024-001380,CRC,190811052.57,2024-08-10,VIGENTE
2026-03,CR-001380,AV-2024-001381,CRC,457139377.57,2024-12-24,VIGENTE
2026-04,CR-001380,AV-2024-001381,CRC,451905510.44,2024-12-31,VIGENTE
2026-03,CR-001383,AV-2025-001384,USD,108981.9,2025-09-20,VIGENTE
2026-04,CR-001383,AV-2025-001384,USD,108277.83,2025-09-19,VIGENTE
2026-03,CR-001385,AV-2025-001386,CRC,712060454.72,2025-02-26,VIGENTE
2026-04,CR-001385,AV-2025-001386,CRC,709798619.79,2025-04-15,VIGENTE
2026-03,CR-001386,AV-2025-001387,CRC,1190234751.35,2025-12-28,VIGENTE
2026-04,CR-001386,AV-2025-001387,CRC,1178512456.2,2025-11-15,VIGENTE
2026-03,CR-001387,AV-2025-001388,CRC,87165519.18,2025-09-30,VIGENTE
2026-04,CR-001387,AV-2025-001388,CRC,86333406.34,2025-09-17,VIGENTE
2026-03,CR-001388,AV-2025-001389,USD,79889.35,2025-11-20,VIGENTE
2026-04,CR-001388,AV-2025-001389,USD,79473.17,2025-11-10,VIGENTE
2026-03,CR-001389,AV-2024-001390,CRC,87493948.44,2025-02-12,VIGENTE
2026-04,CR-001389,AV-2024-001390,CRC,86799574.37,2025-01-02,VIGENTE
2026-03,CR-001390,AV-2025-001391,CRC,283372305.17,2025-07-18,VIGENTE
2026-04,CR-001390,AV-2025-001391,CRC,281289366.24,2025-07-25,VIGENTE
2026-03,CR-001392,AV-2026-001393,CRC,113235662.28,2026-04-10,VIGENTE
2026-04,CR-001392,AV-2026-001393,CRC,112247054.97,2026-03-28,VIGENTE
2026-03,CR-001394,AV-2025-001395,USD,3038247.02,2025-03-25,VIGENTE
2026-04,CR-001394,AV-2025-001395,USD,3027239.16,2025-03-03,VIGENTE
2026-03,CR-001395,AV-2025-001396,CRC,514597726.41,2025-12-15,VIGENTE
2026-04,CR-001395,AV-2025-001396,CRC,511238143.8,2025-12-12,VIGENTE
2026-03,CR-001396,AV-2026-001397,CRC,739405919.31,2026-04-10,VIGENTE
2026-04,CR-001396,AV-2026-001397,CRC,732536666.64,2026-03-28,VIGENTE
2026-03,CR-001397,AV-2024-001398,USD,842727.45,2024-12-06,VIGENTE
2026-04,CR-001397,AV-2024-001398,USD,837402.38,2025-01-24,VIGENTE
2026-03,CR-001398,AV-2024-001399,CRC,372504012.61,2024-10-01,VIGENTE
2026-04,CR-001398,AV-2024-001399,CRC,369305482.78,2024-08-26,VIGENTE
2026-03,CR-001399,AV-2025-001400,CRC,468795532.32,2026-01-07,VIGENTE
2026-04,CR-001399,AV-2025-001400,CRC,463491590.98,2026-01-03,VIGENTE
2026-03,CR-001400,AV-2024-001401,USD,215841.74,2024-06-08,VIGENTE
2026-04,CR-001400,AV-2024-001401,USD,214392.13,2024-06-21,VIGENTE
2026-03,CR-001401,AV-2025-001402,USD,701199.11,2025-12-05,VIGENTE
2026-04,CR-001401,AV-2025-001402,USD,695663.23,2025-11-28,VIGENTE
2026-03,CR-001402,AV-2024-001403,CRC,34130937.89,2025-02-06,VIGENTE
2026-04,CR-001402,AV-2024-001403,CRC,33736874.45,2025-01-03,VIGENTE
2026-03,CR-001403,AV-2025-001404,CRC,418697739.47,2025-02-10,VIGENTE
2026-04,CR-001403,AV-2025-001404,CRC,415237115.85,2025-03-03,VIGENTE
2026-03,CR-001404,AV-2025-001405,USD,8398354.18,2026-01-03,VIGENTE
2026-04,CR-001404,AV-2025-001405,USD,8367569.37,2026-01-06,VIGENTE
2026-03,CR-001405,AV-2025-001406,USD,168955.65,2025-06-03,VIGENTE
2026-04,CR-001405,AV-2025-001406,USD,168136.77,2025-05-04,VIGENTE
2026-03,CR-001407,AV-2025-001408,CRC,303161104.46,2026-02-22,VIGENTE
2026-04,CR-001407,AV-2025-001408,CRC,299965704.17,2026-02-03,VIGENTE
2026-03,CR-001408,AV-2025-001409,USD,143111.43,2025-03-28,VIGENTE
2026-04,CR-001408,AV-2025-001409,USD,141641.02,2025-03-27,VIGENTE
2026-03,CR-001409,AV-2024-001410,USD,57405.12,2024-08-22,VIGENTE
2026-04,CR-001409,AV-2024-001410,USD,56926.54,2024-09-04,VIGENTE
2026-03,CR-001411,AV-2025-001412,CRC,660919658.02,2025-04-27,VIGENTE
2026-04,CR-001411,AV-2025-001412,CRC,654914682.99,2025-05-17,VIGENTE
2026-03,CR-001412,AV-2025-001413,CRC,10275552560.46,2025-06-13,VIGENTE
2026-04,CR-001412,AV-2025-001413,CRC,10236333981.02,2025-06-12,VIGENTE
2026-03,CR-001414,AV-2025-001415,CRC,413378629.51,2025-05-31,VIGENTE
2026-04,CR-001414,AV-2025-001415,CRC,408449917.24,2025-05-28,VIGENTE
2026-03,CR-001415,AV-2024-001416,CRC,10978774331.7,2024-10-14,VIGENTE
2026-04,CR-001415,AV-2024-001416,CRC,10863856203.45,2024-09-10,VIGENTE
2026-03,CR-001416,AV-2025-001417,CRC,7306183393.6,2025-11-16,VIGENTE
2026-04,CR-001416,AV-2025-001417,CRC,7220864248.14,2025-11-12,VIGENTE
2026-03,CR-001417,AV-2026-001418,CRC,695689902.52,2026-04-06,VIGENTE
2026-04,CR-001417,AV-2026-001418,CRC,691466802.63,2026-03-23,VIGENTE
2026-03,CR-001418,AV-2025-001419,CRC,360201084.09,2025-04-25,VIGENTE
2026-04,CR-001418,AV-2025-001419,CRC,358291849.56,2025-05-21,VIGENTE
2026-03,CR-001419,AV-2025-001420,CRC,108782247.5,2025-03-22,VIGENTE
2026-04,CR-001419,AV-2025-001420,CRC,107551810.27,2025-02-07,VIGENTE
2026-03,CR-001420,AV-2025-001421,CRC,53411665.36,2026-02-04,VIGENTE
2026-04,CR-001420,AV-2025-001421,CRC,53089098.71,2026-02-17,VIGENTE
2026-03,CR-001421,AV-2025-001422,CRC,214303650.54,2025-11-22,VIGENTE
2026-04,CR-001421,AV-2025-001422,CRC,212388798.3,2026-01-07,VIGENTE
2026-03,CR-001422,AV-2024-001423,CRC,84203808.23,2024-12-19,VIGENTE
2026-04,CR-001422,AV-2024-001423,CRC,83460028.48,2024-12-10,VIGENTE
2026-03,CR-001423,AV-2025-001424,CRC,274934146.78,2026-02-02,VIGENTE
2026-04,CR-001423,AV-2025-001424,CRC,273925063.37,2025-12-29,VIGENTE
2026-03,CR-001425,AV-2024-001426,CRC,1053160485.06,2024-10-07,VIGENTE
2026-04,CR-001425,AV-2024-001426,CRC,1046002012.78,2024-08-30,VIGENTE
2026-03,CR-001426,AV-2025-001427,CRC,783320814.14,2025-03-08,VIGENTE
2026-04,CR-001426,AV-2025-001427,CRC,778834685.64,2025-03-16,VIGENTE
2026-03,CR-001428,AV-2025-001429,CRC,67106240.22,2025-09-08,VIGENTE
2026-04,CR-001428,AV-2025-001429,CRC,66798924.9,2025-08-24,VIGENTE
2026-03,CR-001429,AV-2025-001430,USD,73571.96,2025-07-04,VIGENTE
2026-04,CR-001429,AV-2025-001430,USD,73004.41,2025-08-17,VIGENTE
2026-03,CR-001430,AV-2026-001431,CRC,487917536.4,2026-02-10,VIGENTE
2026-04,CR-001430,AV-2026-001431,CRC,484467705.26,2026-03-02,VIGENTE
2026-03,CR-001431,AV-2025-001432,CRC,1215376080.91,2025-10-07,VIGENTE
2026-04,CR-001431,AV-2025-001432,CRC,1202237011.32,2025-10-07,VIGENTE
2026-03,CR-001432,AV-2025-001433,CRC,1339528328.99,2025-11-21,VIGENTE
2026-04,CR-001432,AV-2025-001433,CRC,1333082656.29,2025-12-31,VIGENTE
2026-03,CR-001433,AV-2025-001434,USD,149494.33,2025-06-08,VIGENTE
2026-04,CR-001433,AV-2025-001434,USD,148180.61,2025-05-16,VIGENTE
2026-03,CR-001434,AV-2025-001435,CRC,417935966.21,2025-05-29,VIGENTE
2026-04,CR-001434,AV-2025-001435,CRC,414924795.89,2025-05-20,VIGENTE
2026-03,CR-001435,AV-2025-001436,USD,221167.61,2025-12-27,VIGENTE
2026-04,CR-001435,AV-2025-001436,USD,220072.8,2025-12-29,VIGENTE
2026-03,CR-001436,AV-2025-001437,CRC,378087761.84,2026-02-04,VIGENTE
2026-04,CR-001436,AV-2025-001437,CRC,376012396.36,2026-02-07,VIGENTE
2026-03,CR-001437,AV-2025-001438,CRC,235159579.17,2025-11-24,VIGENTE
2026-04,CR-001437,AV-2025-001438,CRC,232449862.3,2025-12-02,VIGENTE
2026-03,CR-001438,AV-2025-001439,CRC,572312233.17,2025-12-08,VIGENTE
2026-04,CR-001438,AV-2025-001439,CRC,565943091.66,2025-12-23,VIGENTE
2026-03,CR-001439,AV-2025-001440,CRC,4456998239.32,2025-09-10,VIGENTE
2026-04,CR-001439,AV-2025-001440,CRC,0.0,2025-10-13,CANCELADO
2026-03,CR-001440,AV-2025-001441,USD,134391.57,2025-08-02,VIGENTE
2026-04,CR-001440,AV-2025-001441,USD,133619.95,2025-07-05,VIGENTE
2026-03,CR-001445,AV-2025-001446,CRC,115422931.42,2025-09-25,VIGENTE
2026-04,CR-001445,AV-2025-001446,CRC,114554342.96,2025-10-20,VIGENTE
2026-03,CR-001446,AV-2025-001447,USD,1601285.37,2026-01-13,VIGENTE
2026-04,CR-001446,AV-2025-001447,USD,1592001.22,2026-01-15,VIGENTE
2026-03,CR-001448,AV-2025-001449,CRC,1008749177.78,2025-09-10,VIGENTE
2026-04,CR-001448,AV-2025-001449,CRC,1000016682.5,2025-09-04,VIGENTE
2026-03,CR-001449,AV-2025-001450,CRC,462072842.4,2025-09-25,VIGENTE
2026-04,CR-001449,AV-2025-001450,CRC,459076982.75,2025-09-30,VIGENTE
2026-03,CR-001450,AV-2025-001451,CRC,162600630.73,2025-05-17,VIGENTE
2026-04,CR-001450,AV-2025-001451,CRC,160856480.39,2025-06-04,VIGENTE
2026-03,CR-001451,AV-2026-001452,CRC,174357847.1,2026-04-08,VIGENTE
2026-04,CR-001451,AV-2026-001452,CRC,172851894.52,2026-03-29,VIGENTE
2026-03,CR-001452,AV-2025-001453,CRC,221228820.7,2025-08-03,VIGENTE
2026-04,CR-001452,AV-2025-001453,CRC,219249266.0,2025-08-24,VIGENTE
2026-03,CR-001453,AV-2025-001454,USD,272282.25,2026-02-08,VIGENTE
2026-04,CR-001453,AV-2025-001454,USD,271366.73,2025-12-27,VIGENTE
2026-03,CR-001454,AV-2024-001455,CRC,64574536.83,2024-10-23,VIGENTE
2026-04,CR-001454,AV-2024-001455,CRC,64274927.86,2024-10-28,VIGENTE
2026-03,CR-001455,AV-2024-001456,CRC,215811578.28,2024-06-06,VIGENTE
2026-04,CR-001455,AV-2024-001456,CRC,215065675.7,2024-05-18,VIGENTE
2026-03,CR-001456,AV-2025-001457,CRC,322227813.0,2025-11-04,VIGENTE
2026-04,CR-001456,AV-2025-001457,CRC,320673110.83,2025-12-29,VIGENTE
2026-03,CR-001457,AV-2025-001458,USD,1842538.21,2025-06-17,VIGENTE
2026-04,CR-001457,AV-2025-001458,USD,1821613.49,2025-07-04,VIGENTE
2026-03,CR-001459,AV-2025-001460,CRC,462987074.67,2026-02-06,VIGENTE
2026-04,CR-001459,AV-2025-001460,CRC,457613580.57,2025-12-24,VIGENTE
2026-03,CR-001460,AV-2025-001461,CRC,55645449.35,2025-05-09,VIGENTE
2026-04,CR-001460,AV-2025-001461,CRC,54992462.97,2025-05-19,VIGENTE
2026-03,CR-001461,AV-2025-001462,USD,1519447.41,2025-01-24,VIGENTE
2026-04,CR-001461,AV-2025-001462,USD,1508880.32,2025-02-26,VIGENTE
2026-03,CR-001462,AV-2025-001463,CRC,1236689083.65,2025-10-03,VIGENTE
2026-04,CR-001462,AV-2025-001463,CRC,0.0,2025-09-21,CANCELADO
2026-03,CR-001463,AV-2024-001464,USD,503099.56,2024-10-23,VIGENTE
2026-04,CR-001463,AV-2024-001464,USD,499105.7,2024-09-20,VIGENTE
2026-03,CR-001464,AV-2026-001465,USD,226022.15,2026-02-10,VIGENTE
2026-04,CR-001464,AV-2026-001465,USD,224819.35,2026-03-06,VIGENTE
2026-03,CR-001466,AV-2025-001467,CRC,63261010.63,2025-08-12,VIGENTE
2026-04,CR-001466,AV-2025-001467,CRC,62936094.85,2025-07-20,VIGENTE
2026-03,CR-001467,AV-2025-001468,CRC,206775042.69,2025-07-21,VIGENTE
2026-04,CR-001467,AV-2025-001468,CRC,204563376.25,2025-07-07,VIGENTE
2026-03,CR-001468,AV-2025-001469,CRC,310214290.46,2025-12-19,VIGENTE
2026-04,CR-001468,AV-2025-001469,CRC,309169605.58,2025-12-14,VIGENTE
2026-03,CR-001469,AV-2025-001470,USD,419982.12,2025-12-22,VIGENTE
