id_avaluo,moneda,incumplia_marzo,incumple_abril,saldo_marzo,saldo_abril,avaluos_marzo,avaluos_abril,categoria
AV-2025-000697,CRC,0,0,,,1,1,CUMPLE
AV-2025-000698,CRC,1,0,206575600.89,204199323.75,1,1,CORREGIDO
AV-2025-000700,CRC,1,,641589719.27,,1,0,SALIO
AV-2025-000703,CRC,0,0,451267325.82,449596618.24,1,1,CUMPLE
AV-2025-000704,CRC,0,0,,,1,1,CUMPLE
AV-2025-000705,CRC,1,0,299761260.67,298722702.84,1,1,CORREGIDO
AV-2025-000706,USD,0,0,,,1,1,CUMPLE
AV-2025-000707,USD,1,0,296884.37,295930.41,1,1,CORREGIDO
AV-2025-000709,USD,1,0,,,1,1,CORREGIDO
AV-2025-000710,CRC,0,0,,,1,1,CUMPLE
AV-2025-000712,CRC,0,0,431943252.34,428013030.49,1,1,CUMPLE
AV-2025-000713,CRC,0,0,186219780.18,185224891.31,1,1,CUMPLE
AV-2025-000714,CRC,0,0,,,1,1,CUMPLE
AV-2025-000715,USD,0,0,187379.33,185759.80,1,1,CUMPLE
AV-2025-000716,USD,0,1,71298.05,,1,2,NUEVO
AV-2025-000717,USD,0,0,255489.54,252865.33,1,1,CUMPLE
AV-2025-000718,CRC,0,0,5722653418.42,5689240031.42,1,1,CUMPLE
AV-2025-000719,CRC,0,0,184873304.93,182743124.85,1,1,CUMPLE
AV-2025-000720,CRC,0,0,1920786462.16,1899701239.63,1,1,CUMPLE
AV-2025-000721,CRC,0,0,249038557.89,247712538.27,1,1,CUMPLE
AV-2025-000722,CRC,0,0,,,1,1,CUMPLE
AV-2025-000724,CRC,0,0,,,1,1,CUMPLE
AV-2025-000726,CRC,0,0,22101032.41,21941651.55,1,1,CUMPLE
AV-2025-000727,USD,1,1,7940468.95,7883063.81,1,1,PERSISTENTE
AV-2025-000728,CRC,0,0,399795135.92,397944298.01,1,1,CUMPLE
AV-2025-000729,USD,0,0,373259.95,369042.90,1,1,CUMPLE
AV-2025-000730,CRC,1,1,,,1,1,PERSISTENTE
AV-2025-000731,CRC,1,0,,,1,1,CORREGIDO
AV-2025-000732,CRC,0,0,156138806.47,154830244.14,1,1,CUMPLE
AV-2025-000735,USD,0,0,,,1,1,CUMPLE
AV-2025-000736,CRC,1,0,243380371.07,240525607.07,1,1,CORREGIDO
AV-2025-000737,USD,1,,386280.86,,1,0,SALIO
AV-2025-000738,CRC,0,0,160629706.99,159811712.93,1,1,CUMPLE
AV-2025-000741,CRC,0,0,961542210.35,950344058.02,1,1,CUMPLE
AV-2025-000744,USD,0,0,285888.37,282554.28,1,1,CUMPLE
AV-2025-000745,CRC,0,0,,,1,1,CUMPLE
AV-2025-000746,CRC,0,0,,,1,1,CUMPLE
AV-2025-000749,CRC,0,0,742919386.03,734969647.53,1,1,CUMPLE
AV-2025-000750,CRC,1,0,,,1,1,CORREGIDO
AV-2025-000753,USD,1,1,324543.23,321292.54,1,1,PERSISTENTE
AV-2025-000754,CRC,0,0,561974480.07,559172639.38,1,1,CUMPLE
AV-2025-000755,USD,1,0,,,1,1,CORREGIDO
AV-2025-000758,CRC,0,0,,,1,1,CUMPLE
AV-2025-000759,CRC,0,0,51261705.21,50721522.25,1,1,CUMPLE
AV-2025-000760,USD,0,0,,,1,1,CUMPLE
AV-2025-000761,CRC,0,1,,,1,1,NUEVO
AV-2025-000762,CRC,1,0,,,1,1,CORREGIDO
AV-2025-000764,USD,0,0,163534.97,162249.55,1,1,CUMPLE
AV-2025-000765,CRC,0,0,48805869.88,48408325.94,1,1,CUMPLE
AV-2025-000766,CRC,1,1,,,1,1,PERSISTENTE
AV-2025-000767,CRC,0,0,1460803112.58,1452528926.86,1,1,CUMPLE
AV-2025-000768,USD,1,1,78680.05,77989.24,1,1,PERSISTENTE
AV-2025-000769,USD,0,0,495804.48,493907.73,1,1,CUMPLE
AV-2025-000770,CRC,0,0,80379700.54,79609388.19,1,1,CUMPLE
AV-2025-000771,CRC,1,0,1527710685.37,1518385608.68,1,1,CORREGIDO
AV-2025-000772,USD,1,1,160015.98,158413.84,1,1,PERSISTENTE
AV-2025-000775,CRC,0,1,841930542.14,835457439.29,1,1,NUEVO
AV-2025-000776,USD,0,0,258372.72,255553.82,1,1,CUMPLE
AV-2025-000778,USD,0,0,,,1,1,CUMPLE
AV-2025-000780,CRC,0,0,261197349.08,259425440.92,1,1,CUMPLE
AV-2025-000781,CRC,0,0,664057933.93,658660903.00,1,1,CUMPLE
AV-2025-000786,USD,0,0,518495.19,516351.59,1,1,CUMPLE
AV-2025-000787,CRC,0,0,,,1,1,CUMPLE
AV-2025-000788,CRC,1,1,554325936.79,551983436.32,1,1,PERSISTENTE
AV-2025-000789,USD,1,1,285244.36,283921.06,1,1,PERSISTENTE
AV-2025-000790,CRC,0,0,192107349.31,190600386.22,1,1,CUMPLE
AV-2025-000791,CRC,0,0,1161589717.27,1154732456.14,1,1,CUMPLE
AV-2025-000793,CRC,0,0,328045197.97,324715767.75,1,1,CUMPLE
AV-2025-000794,USD,1,0,,,1,1,CORREGIDO
AV-2025-000795,USD,0,0,394346.21,391557.16,1,1,CUMPLE
AV-2025-000798,CRC,0,0,295998849.61,294138279.39,1,1,CUMPLE
AV-2025-000799,USD,0,1,622774.92,615503.05,1,1,NUEVO
AV-2025-000800,CRC,1,0,,,1,1,CORREGIDO
AV-2025-000801,CRC,0,0,2227735009.25,2218542812.14,1,1,CUMPLE
AV-2025-000802,CRC,0,0,1510560411.27,1504384954.67,1,1,CUMPLE
AV-2025-000804,USD,0,,405235.14,,1,0,SALIO_CUMPLIENDO
AV-2025-000805,CRC,1,0,10506140618.99,10407591401.76,1,1,CORREGIDO
AV-2025-000807,USD,0,0,180613.21,178845.37,1,1,CUMPLE
AV-2025-000808,CRC,0,0,1067480776.02,1060115416.18,1,1,CUMPLE
AV-2025-000810,USD,1,0,653400.91,649057.42,1,1,CORREGIDO
AV-2025-000811,CRC,0,0,323874960.16,321501130.17,1,1,CUMPLE
AV-2025-000813,USD,0,0,5002204.35,4980850.78,1,1,CUMPLE
AV-2025-000814,CRC,0,0,339782376.40,336482833.08,1,1,CUMPLE
AV-2025-000815,CRC,1,0,176476535.42,175484108.51,1,1,CORREGIDO
AV-2025-000816,USD,1,0,,,1,1,CORREGIDO
AV-2025-000818,USD,0,0,115674.49,114768.38,1,1,CUMPLE
AV-2025-000819,CRC,0,0,121325167.52,120312555.36,1,1,CUMPLE
AV-2025-000822,CRC,0,0,,,1,1,CUMPLE
AV-2025-000823,CRC,0,0,107662483.11,106382575.03,1,1,CUMPLE
AV-2025-000825,USD,0,0,,,1,1,CUMPLE
AV-2025-000828,USD,0,0,,,1,1,CUMPLE
AV-2025-000830,CRC,1,1,64084959.27,63379343.19,1,1,PERSISTENTE
AV-2025-000832,CRC,1,0,233744434.02,231815908.18,1,1,CORREGIDO
AV-2025-000834,CRC,0,0,136819646.72,135180296.62,1,1,CUMPLE
AV-2025-000836,CRC,1,0,89213177.19,88906637.03,1,1,CORREGIDO
AV-2025-000839,USD,0,0,249453.50,246708.08,1,1,CUMPLE
AV-2025-000843,USD,1,1,188462.51,186951.33,1,1,PERSISTENTE
AV-2025-000844,USD,1,1,,,1,1,PERSISTENTE
AV-2025-000845,CRC,0,0,,,1,1,CUMPLE
AV-2025-000846,USD,0,0,614557.92,611318.94,1,1,CUMPLE
AV-2025-000850,USD,0,0,283441.03,281171.36,1,1,CUMPLE
AV-2025-000852,USD,0,0,190336.31,189195.42,1,1,CUMPLE
AV-2025-000855,CRC,1,0,76004475.04,75197013.15,1,1,CORREGIDO
AV-2025-000860,CRC,1,0,163559734.56,162665541.96,1,1,CORREGIDO
AV-2025-000861,CRC,0,0,1314935159.23,1302754478.20,1,1,CUMPLE
AV-2025-000862,USD,0,0,287233.93,285070.23,1,1,CUMPLE
AV-2025-000863,USD,1,0,133514.51,132382.93,1,1,CORREGIDO
AV-2025-000864,CRC,0,0,320159567.17,316578653.61,1,1,CUMPLE
AV-2025-000865,USD,1,1,219226.40,216765.18,1,1,PERSISTENTE
AV-2025-000868,CRC,1,1,1223583688.15,1211283967.98,1,1,PERSISTENTE
AV-2025-000870,CRC,0,1,,,1,1,NUEVO
AV-2025-000874,CRC,0,0,564279895.56,558952638.18,1,1,CUMPLE
AV-2025-000876,CRC,0,0,12373124909.40,12253980311.83,1,1,CUMPLE
AV-2025-000878,USD,0,0,398078.83,393422.94,1,1,CUMPLE
AV-2025-000880,CRC,0,0,,,1,1,CUMPLE
AV-2025-000881,USD,0,0,808208.86,803389.63,1,1,CUMPLE
AV-2025-000882,CRC,0,0,119809000.41,118984971.60,1,1,CUMPLE
AV-2025-000883,CRC,1,0,666964311.53,662279782.81,1,1,CORREGIDO
AV-2025-000885,CRC,1,0,40506718.03,40138243.16,1,1,CORREGIDO
AV-2025-000886,CRC,1,0,632417718.61,628960893.80,1,1,CORREGIDO
AV-2025-000887,CRC,0,0,,,1,1,CUMPLE
AV-2025-000888,CRC,0,0,704691869.10,702544571.90,1,1,CUMPLE
AV-2025-000890,USD,0,0,230587.24,229673.36,1,1,CUMPLE
AV-2025-000893,CRC,0,0,203039919.65,202166360.68,1,1,CUMPLE
AV-2025-000894,CRC,0,0,197367062.79,196152296.70,1,1,CUMPLE
AV-2025-000895,CRC,0,0,207566205.37,206635900.43,1,1,CUMPLE
AV-2025-000896,USD,0,0,,,1,1,CUMPLE
AV-2025-000898,USD,0,0,13041485.45,12952757.37,1,1,CUMPLE
AV-2025-000900,USD,1,,975431.79,,1,0,SALIO
AV-2025-000901,CRC,1,1,93977326.97,93622573.39,1,1,PERSISTENTE
AV-2025-000904,CRC,1,1,281020739.79,280095177.42,1,1,PERSISTENTE
AV-2025-000905,CRC,1,0,198599095.69,196865880.13,1,1,CORREGIDO
AV-2025-000907,CRC,1,1,185189776.05,184331617.05,1,1,PERSISTENTE
AV-2025-000908,CRC,0,0,271132489.23,267945226.43,1,1,CUMPLE
AV-2025-000909,CRC,1,0,147885732.14,146358387.32,1,1,CORREGIDO
AV-2025-000910,CRC,1,1,63764872.22,63288495.86,1,1,PERSISTENTE
AV-2025-000911,USD,1,1,366965.44,365417.45,1,1,PERSISTENTE
AV-2025-000917,CRC,0,0,,,1,1,CUMPLE
AV-2025-000921,USD,0,0,5731567.36,5670897.78,1,1,CUMPLE
AV-2025-000925,CRC,1,0,1289956630.69,1275184568.27,1,1,CORREGIDO
AV-2025-000927,CRC,0,0,233164275.25,232205894.49,1,1,CUMPLE
AV-2025-000928,CRC,1,,,,1,0,SALIO
AV-2025-000931,USD,0,0,131379.62,130759.03,1,1,CUMPLE
AV-2025-000933,CRC,0,0,,,1,1,CUMPLE
AV-2025-000935,USD,1,0,323191.46,322092.31,1,1,CORREGIDO
AV-2025-000937,CRC,0,0,95899756.91,95345060.48,1,1,CUMPLE
AV-2025-000939,CRC,0,0,618438201.20,613482828.47,1,1,CUMPLE
AV-2025-000943,CRC,0,0,629395441.50,623192840.86,1,1,CUMPLE
AV-2025-000944,USD,0,0,1731230.13,1716767.28,1,1,CUMPLE
AV-2025-000945,CRC,0,0,1562533433.65,1545146574.07,1,1,CUMPLE
AV-2025-000947,CRC,0,0,161868930.41,160338289.25,1,1,CUMPLE
AV-2025-000948,CRC,0,0,202217620.32,201309769.88,1,1,CUMPLE
AV-2025-000950,CRC,1,0,2765663440.88,2746976258.78,1,1,CORREGIDO
AV-2025-000952,USD,0,0,146234.23,144795.44,1,1,CUMPLE
AV-2025-000955,CRC,0,0,372993067.50,369924977.95,1,1,CUMPLE
AV-2025-000956,USD,0,0,141801.19,140251.52,1,1,CUMPLE
AV-2025-000957,CRC,0,0,411379660.30,409136901.07,1,1,CUMPLE
AV-2025-000958,CRC,0,0,328114159.56,326270898.34,1,1,CUMPLE
AV-2025-000962,USD,0,0,163968.28,163473.32,1,1,CUMPLE
AV-2025-000963,CRC,1,0,92180049.83,91229323.92,1,1,CORREGIDO
AV-2025-000964,USD,0,0,855453.74,848661.91,1,1,CUMPLE
AV-2025-000965,USD,0,0,,,1,1,CUMPLE
AV-2025-000966,CRC,0,0,108496547.27,107475314.32,1,1,CUMPLE
AV-2025-000967,CRC,0,0,109763770.38,109346369.64,1,1,CUMPLE
AV-2025-000969,CRC,1,0,881925643.01,873387172.22,1,1,CORREGIDO
AV-2025-000970,CRC,0,0,501725208.33,496817898.87,1,1,CUMPLE
AV-2025-000971,CRC,0,,75151589.22,,1,0,SALIO_CUMPLIENDO
AV-2025-000974,CRC,0,0,,,1,1,CUMPLE
AV-2025-000975,CRC,0,0,602207415.12,598120967.89,1,1,CUMPLE
AV-2025-000976,CRC,1,0,408860251.99,405018717.98,1,1,CORREGIDO
AV-2025-000977,CRC,0,0,544118589.22,538740264.64,1,1,CUMPLE
AV-2025-000979,CRC,0,0,109634032.89,109111882.02,1,1,CUMPLE
AV-2025-000980,CRC,1,0,,,1,1,CORREGIDO
AV-2025-000982,USD,0,0,85934.02,85473.87,1,1,CUMPLE
AV-2025-000984,CRC,1,0,746839112.54,738455047.70,1,1,CORREGIDO
AV-2025-000986,CRC,0,0,,,1,1,CUMPLE
AV-2025-000990,CRC,0,0,494024473.70,489064299.42,1,1,CUMPLE
AV-2025-000995,USD,0,0,136354.09,135080.43,1,1,CUMPLE
AV-2025-000997,USD,0,,212352.25,,1,0,SALIO_CUMPLIENDO
AV-2025-000998,CRC,0,0,,,1,1,CUMPLE
AV-2025-000999,USD,1,0,,,1,1,CORREGIDO
AV-2025-001001,CRC,0,0,54758434.64,54306464.40,1,1,CUMPLE
AV-2025-001002,CRC,0,0,237454367.66,235477736.93,1,1,CUMPLE
AV-2025-001003,USD,0,0,233175.69,231976.76,1,1,CUMPLE
AV-2025-001004,USD,0,0,5967563.25,5945917.24,1,1,CUMPLE
AV-2025-001006,CRC,0,0,68957707.25,68200974.64,1,1,CUMPLE
AV-2025-001007,CRC,1,0,368067577.87,364549602.86,1,1,CORREGIDO
AV-2025-001008,CRC,0,0,195229877.21,194563741.63,1,1,CUMPLE
AV-2025-001010,CRC,0,0,,,1,1,CUMPLE
AV-2025-001011,USD,0,0,173475.28,172590.65,1,1,CUMPLE
AV-2025-001012,USD,0,0,,,1,1,CUMPLE
AV-2025-001013,CRC,1,0,222550041.82,220827775.73,1,1,CORREGIDO
AV-2025-001014,CRC,0,0,846912452.21,842513863.59,1,1,CUMPLE
AV-2025-001015,CRC,0,0,,,1,1,CUMPLE
AV-2025-001016,USD,1,1,227192.29,225043.77,1,1,PERSISTENTE
AV-2025-001019,CRC,1,0,352816050.12,351264013.33,1,1,CORREGIDO
AV-2025-001020,USD,0,0,138880.64,137730.35,1,1,CUMPLE
AV-2025-001022,USD,1,0,189644.28,188467.76,1,1,CORREGIDO
AV-2025-001023,CRC,1,1,222927453.02,221094269.72,1,1,PERSISTENTE
AV-2025-001024,USD,1,0,6940393.89,6889779.66,1,1,CORREGIDO
AV-2025-001027,CRC,0,0,137132262.06,136255791.79,1,1,CUMPLE
AV-2025-001028,CRC,1,1,12378117.17,12265061.97,1,1,PERSISTENTE
AV-2025-001030,CRC,0,1,61131336.07,60473567.63,1,1,NUEVO
AV-2025-001031,USD,0,0,,,1,1,CUMPLE
AV-2025-001032,CRC,1,0,560730322.51,555263159.67,1,1,CORREGIDO
AV-2025-001033,CRC,0,0,440385180.92,438395130.48,1,1,CUMPLE
AV-2025-001034,CRC,0,0,398490870.88,393734535.72,1,1,CUMPLE
AV-2025-001035,CRC,0,1,3708336365.84,3671564113.85,1,1,NUEVO
AV-2025-001036,USD,0,0,857961.51,850259.75,1,1,CUMPLE
AV-2025-001038,CRC,0,0,192642982.78,191707681.94,1,1,CUMPLE
AV-2025-001039,USD,0,0,2495780.89,2486610.57,1,1,CUMPLE
AV-2025-001042,USD,0,0,,,1,1,CUMPLE
AV-2025-001043,CRC,1,1,372865736.30,368663369.45,1,1,PERSISTENTE
AV-2025-001044,CRC,0,0,,,1,1,CUMPLE
AV-2025-001045,CRC,0,1,695810284.03,693537702.15,1,1,NUEVO
AV-2025-001047,CRC,0,0,247984986.78,245887503.42,1,1,CUMPLE
AV-2025-001048,CRC,0,0,33903967.76,33570300.21,1,1,CUMPLE
AV-2025-001049,USD,1,0,375119.96,371327.18,1,1,CORREGIDO
AV-2025-001050,USD,0,0,165897.13,164068.83,1,1,CUMPLE
AV-2025-001051,USD,0,,237121.68,,1,0,SALIO_CUMPLIENDO
AV-2025-001052,USD,1,0,95727.04,95059.20,1,1,CORREGIDO
AV-2025-001055,USD,0,0,6416592.04,6380575.13,1,1,CUMPLE
AV-2025-001056,CRC,0,0,72871773.58,72249073.45,1,1,CUMPLE
AV-2025-001058,USD,0,0,,,1,1,CUMPLE
AV-2025-001059,CRC,0,0,,,1,1,CUMPLE
AV-2025-001062,USD,0,0,8132201.49,8055420.94,1,1,CUMPLE
AV-2025-001068,CRC,0,0,2139536345.12,2122044692.90,1,1,CUMPLE
AV-2025-001070,USD,0,0,160033.19,158143.43,1,1,CUMPLE
AV-2025-001071,CRC,1,0,,,1,1,CORREGIDO
AV-2025-001072,USD,0,0,294453.15,291634.27,1,1,CUMPLE
AV-2025-001073,USD,1,0,580836.00,578856.46,1,1,CORREGIDO
AV-2025-001075,USD,1,0,367050.47,363838.00,1,1,CORREGIDO
AV-2025-001076,USD,0,0,360496.44,357072.43,1,1,CUMPLE
AV-2025-001077,USD,0,0,787723.44,780322.77,1,1,CUMPLE
AV-2025-001079,USD,0,0,170790.37,168833.55,1,1,CUMPLE
AV-2025-001080,USD,1,1,279804.40,277495.43,1,1,PERSISTENTE
AV-2025-001083,CRC,0,0,14324460.45,14192811.56,1,1,CUMPLE
AV-2025-001085,CRC,0,0,,,1,1,CUMPLE
AV-2025-001086,CRC,1,,97613579.54,,1,0,SALIO
AV-2025-001087,CRC,0,0,131664128.14,131157355.59,1,1,CUMPLE
AV-2025-001088,CRC,0,0,1601201591.24,1594067589.41,1,1,CUMPLE
AV-2025-001089,USD,0,0,,,1,1,CUMPLE
AV-2025-001091,CRC,1,0,1304950050.99,1291135508.99,1,1,CORREGIDO
AV-2025-001094,USD,1,0,1640632.50,1633351.98,1,1,CORREGIDO
AV-2025-001096,CRC,0,0,361460071.23,359980023.39,1,1,CUMPLE
AV-2025-001097,USD,0,0,7910185.66,7818628.53,1,1,CUMPLE
AV-2025-001098,CRC,0,0,76067354.54,75717783.09,1,1,CUMPLE
AV-2025-001099,USD,1,0,,,1,1,CORREGIDO
AV-2025-001100,CRC,0,0,2739944328.42,2713110351.87,1,1,CUMPLE
AV-2025-001102,CRC,0,0,184539214.81,183623559.27,1,1,CUMPLE
AV-2025-001104,CRC,0,0,238709231.94,237245334.65,1,1,CUMPLE
AV-2025-001106,USD,1,1,73342.05,72595.80,1,1,PERSISTENTE
AV-2025-001108,CRC,1,0,324512597.91,320650611.93,1,1,CORREGIDO
AV-2025-001109,CRC,0,0,625200349.56,622617544.43,1,1,CUMPLE
AV-2025-001110,CRC,0,1,179504836.36,177789043.01,1,1,NUEVO
AV-2025-001111,CRC,1,0,,,1,1,CORREGIDO
AV-2025-001112,USD,0,0,508033.01,505141.85,1,1,CUMPLE
AV-2025-001113,USD,0,0,294902.25,293905.47,1,1,CUMPLE
AV-2025-001115,CRC,0,0,656214036.14,649403324.51,1,1,CUMPLE
AV-2025-001116,CRC,0,0,768159855.80,760113186.12,1,1,CUMPLE
AV-2025-001117,CRC,0,0,304736419.68,302988262.46,1,1,CUMPLE
AV-2025-001118,CRC,0,0,,,1,1,CUMPLE
AV-2025-001119,USD,0,,239929.98,,1,0,SALIO_CUMPLIENDO
AV-2025-001120,CRC,0,0,,,1,1,CUMPLE
AV-2025-001121,USD,1,0,53609.13,52998.96,1,1,CORREGIDO
AV-2025-001122,CRC,1,,,,2,0,SALIO
AV-2025-001123,CRC,0,0,2626809937.45,2603308515.61,1,1,CUMPLE
AV-2025-001124,CRC,0,0,,,1,1,CUMPLE
AV-2025-001126,CRC,0,0,199807938.64,199038298.96,1,1,CUMPLE
AV-2025-001127,USD,1,0,,,1,1,CORREGIDO
AV-2025-001129,CRC,1,0,28016371.66,27781476.26,1,1,CORREGIDO
AV-2025-001130,CRC,0,0,2648295908.07,2633743429.97,1,1,CUMPLE
AV-2025-001132,CRC,0,0,79196583.40,78450165.92,1,1,CUMPLE
AV-2025-001133,CRC,1,1,158767930.36,157180869.41,1,1,PERSISTENTE
AV-2025-001135,CRC,1,0,180029146.01,179099100.19,1,1,CORREGIDO
AV-2025-001137,CRC,0,0,,,1,1,CUMPLE
AV-2025-001138,CRC,0,0,399495524.98,395691762.76,1,1,CUMPLE
AV-2025-001139,USD,0,0,405939.02,404635.78,1,1,CUMPLE
AV-2025-001141,USD,0,0,3283175.70,3246031.16,1,1,CUMPLE
AV-2025-001143,CRC,1,1,863989664.27,855424610.97,1,1,PERSISTENTE
AV-2025-001144,CRC,1,0,2415803689.40,2391947224.85,1,1,CORREGIDO
AV-2025-001145,CRC,0,0,247788309.41,246811424.93,1,1,CUMPLE
AV-2025-001148,CRC,1,0,199200895.75,198017062.43,1,1,CORREGIDO
AV-2025-001149,USD,0,0,67916.14,67408.76,1,1,CUMPLE
AV-2025-001150,CRC,0,0,480846125.92,476410193.35,1,1,CUMPLE
AV-2025-001152,CRC,0,0,479530657.88,474611158.37,1,1,CUMPLE
AV-2025-001153,CRC,1,1,354648911.09,351194147.44,1,1,PERSISTENTE
AV-2025-001155,CRC,1,1,90175461.36,89638852.86,1,1,PERSISTENTE
AV-2025-001156,CRC,1,1,142984650.80,142442028.02,1,1,PERSISTENTE
AV-2025-001157,CRC,0,0,154672167.68,153358711.59,1,1,CUMPLE
AV-2025-001161,CRC,0,0,,,1,1,CUMPLE
AV-2025-001165,USD,1,,288423.84,,1,0,SALIO
AV-2025-001166,USD,0,0,261616.17,259768.52,1,1,CUMPLE
AV-2025-001167,CRC,0,0,82184959.70,81762500.87,1,1,CUMPLE
AV-2025-001170,CRC,1,0,67093956.91,66749343.88,1,1,CORREGIDO
AV-2025-001173,USD,0,0,4443920.78,4422326.27,1,1,CUMPLE
AV-2025-001174,CRC,0,0,,,1,1,CUMPLE
AV-2025-001176,CRC,0,0,36181098.55,35789650.32,1,1,CUMPLE
AV-2025-001177,CRC,1,1,317181493.33,314255801.96,1,1,PERSISTENTE
AV-2025-001178,CRC,0,0,293580637.63,292349852.96,1,1,CUMPLE
AV-2025-001179,CRC,0,0,9555094.44,9453223.95,1,1,CUMPLE
AV-2025-001180,USD,0,0,445470.87,440303.82,1,1,CUMPLE
AV-2025-001182,CRC,0,0,2387328164.16,2364203631.49,1,1,CUMPLE
AV-2025-001183,USD,1,1,,,1,1,PERSISTENTE
AV-2025-001184,USD,1,0,564859.75,562784.29,1,1,CORREGIDO
AV-2025-001185,USD,0,0,1431738.55,1416750.74,1,1,CUMPLE
AV-2025-001186,USD,0,0,,,1,1,CUMPLE
AV-2025-001187,CRC,0,0,440789964.85,435515763.00,1,1,CUMPLE
AV-2025-001188,USD,0,0,240514.00,237705.68,1,1,CUMPLE
AV-2025-001189,CRC,0,,1524236126.99,,1,0,SALIO_CUMPLIENDO
AV-2025-001190,USD,1,0,,1598390116.12,2,1,CORREGIDO
AV-2025-001191,CRC,0,0,48566206.54,48347698.13,1,1,CUMPLE
AV-2025-001195,USD,0,0,520072.57,517021.74,1,1,CUMPLE
AV-2025-001196,USD,0,0,137582.82,136928.29,1,1,CUMPLE
AV-2025-001198,USD,0,0,3647595.37,3617344.76,1,1,CUMPLE
AV-2025-001199,CRC,1,0,379414478.48,375081530.39,1,1,CORREGIDO
AV-2025-001201,CRC,0,0,525624031.65,519440394.34,1,1,CUMPLE
AV-2025-001203,USD,0,0,140113.98,139612.86,1,1,CUMPLE
AV-2025-001204,USD,0,0,4295846.39,4268626.91,1,1,CUMPLE
AV-2025-001205,CRC,0,0,,,1,1,CUMPLE
AV-2025-001206,USD,0,0,3217547.09,3185653.38,1,1,CUMPLE
AV-2025-001207,CRC,0,0,337153268.42,334128184.06,1,1,CUMPLE
AV-2025-001210,USD,0,0,125383.81,124873.44,1,1,CUMPLE
AV-2025-001211,USD,0,0,,,1,1,CUMPLE
AV-2025-001212,CRC,1,0,331757052.49,329752177.60,1,1,CORREGIDO
AV-2025-001213,USD,0,0,120446.91,119049.98,1,1,CUMPLE
AV-2025-001214,USD,1,1,151962.26,150762.03,1,1,PERSISTENTE
AV-2025-001216,USD,1,,,,1,0,SALIO
AV-2025-001217,CRC,0,0,292462401.66,290837590.59,1,1,CUMPLE
AV-2025-001219,USD,1,0,,,1,1,CORREGIDO
AV-2025-001220,USD,0,0,250066.06,248975.86,1,1,CUMPLE
AV-2025-001221,CRC,1,1,435863602.05,432916832.02,1,1,PERSISTENTE
AV-2025-001223,CRC,0,0,339051007.17,337629126.45,1,1,CUMPLE
AV-2025-001224,USD,1,1,707038.32,702820.15,1,1,PERSISTENTE
AV-2025-001226,CRC,1,1,1964276879.81,1957075522.20,1,1,PERSISTENTE
AV-2025-001229,CRC,0,0,494311012.25,491905663.84,1,1,CUMPLE
AV-2025-001230,USD,0,0,,,1,1,CUMPLE
AV-2025-001231,USD,0,0,82404.47,81745.62,1,1,CUMPLE
AV-2025-001232,CRC,1,1,567496340.46,560878948.95,1,1,PERSISTENTE
AV-2025-001233,CRC,0,0,276631921.38,275244703.34,1,1,CUMPLE
AV-2025-001234,CRC,1,0,223288641.37,222428548.64,1,1,CORREGIDO
AV-2025-001235,CRC,1,1,,,1,1,PERSISTENTE
AV-2025-001236,USD,1,0,,,1,1,CORREGIDO
AV-2025-001238,CRC,1,0,200102974.06,199100305.56,1,1,CORREGIDO
AV-2025-001239,USD,0,0,8141361.10,8090388.62,1,1,CUMPLE
AV-2025-001240,CRC,1,1,,,1,1,PERSISTENTE
AV-2025-001241,CRC,0,0,74529864.88,73980593.38,1,1,CUMPLE
AV-2025-001242,CRC,0,0,2017231987.40,1995739845.07,1,1,CUMPLE
AV-2025-001243,USD,0,0,1195540.25,1188788.68,1,1,CUMPLE
AV-2025-001245,USD,0,0,159280.99,157567.33,1,1,CUMPLE
AV-2025-001248,CRC,0,0,172121674.02,171376784.92,1,1,CUMPLE
AV-2025-001249,CRC,1,0,40736912.59,40493637.03,1,1,CORREGIDO
AV-2025-001251,CRC,1,0,12612786.77,12540964.31,1,1,CORREGIDO
AV-2025-001252,CRC,0,0,,,1,1,CUMPLE
AV-2025-001253,USD,1,1,,,1,1,PERSISTENTE
AV-2025-001254,CRC,0,0,103570624.40,103037111.04,1,1,CUMPLE
AV-2025-001255,USD,0,0,232418.03,230274.38,1,1,CUMPLE
AV-2025-001258,USD,0,0,,,1,1,CUMPLE
AV-2025-001259,CRC,0,0,548130655.44,545788961.72,1,1,CUMPLE
AV-2025-001261,CRC,1,1,781328073.16,772052752.26,1,1,PERSISTENTE
AV-2025-001262,CRC,1,0,201704596.40,200615914.51,1,1,CORREGIDO
AV-2025-001263,USD,0,0,213521.67,212686.65,1,1,CUMPLE
AV-2025-001266,USD,0,0,1216107.61,1210498.80,1,1,CUMPLE
AV-2025-001267,CRC,0,0,373708184.20,371880858.94,1,1,CUMPLE
AV-2025-001271,USD,0,0,189031.35,187191.87,1,1,CUMPLE
AV-2025-001272,USD,0,0,570612.71,563913.65,1,1,CUMPLE
AV-2025-001273,USD,0,0,,,1,1,CUMPLE
AV-2025-001274,USD,0,0,61091.52,60599.84,1,1,CUMPLE
AV-2025-001276,USD,0,0,,,1,1,CUMPLE
AV-2025-001278,CRC,0,0,109828695.88,109337431.95,1,1,CUMPLE
AV-2025-001280,CRC,1,0,,1271817536.82,2,1,CORREGIDO
AV-2025-001281,CRC,1,1,66331183.30,65734928.39,1,1,PERSISTENTE
