id_avaluo_marzo,id_avaluo_abril,categoria
AV-2025-002790,AV-2025-002790,NUEVO
AV-2025-002791,AV-2025-002791,CUMPLE
AV-2024-002792,AV-2024-002792,CUMPLE
AV-2026-002793,AV-2026-002793,CUMPLE
AV-2025-002794,AV-2025-002794,CUMPLE
AV-2024-002795,AV-2024-002795,CUMPLE
AV-2025-002796,AV-2025-002796,CORREGIDO
AV-2025-002797,AV-2025-002797,CUMPLE
AV-2025-002798,AV-2025-002798,CORREGIDO
AV-2025-002799,AV-2025-002799,CUMPLE
AV-2025-002800,,SALIO_CUMPLIENDO
AV-2025-002801,AV-2025-002801,CUMPLE
AV-2024-002802,AV-2024-002802,PERSISTENTE
AV-2024-002803,AV-2024-002803,CORREGIDO
AV-2025-002804,AV-2025-002804,PERSISTENTE
AV-2025-002805,AV-2025-002805,CUMPLE
AV-2025-002806,AV-2025-002806,CUMPLE
AV-2026-002807,AV-2026-002807,CUMPLE
AV-2024-002808,AV-2024-002808,CORREGIDO
AV-2026-002809,,SALIO
AV-2024-002810,AV-2024-002810,NUEVO
AV-2025-002811,AV-2025-002811,CUMPLE
AV-2025-002812,AV-2025-002812,NUEVO
AV-2025-002813,AV-2025-002813,CORREGIDO
AV-2024-002814,,SALIO_CUMPLIENDO
AV-2024-002815,AV-2024-002815,CORREGIDO
AV-2024-002816,AV-2024-002816,PERSISTENTE
AV-2025-002817,AV-2025-002817,CUMPLE
AV-2025-002818,AV-2025-002818,CUMPLE
AV-2026-002819,AV-2026-002819,CORREGIDO
AV-2025-002820,AV-2025-002820,PERSISTENTE
AV-2025-002821,AV-2025-002821,CUMPLE
AV-2025-002822,AV-2025-002822,CUMPLE
AV-2024-002823,AV-2024-002823,CUMPLE
AV-2024-002824,AV-2024-002824,CUMPLE
AV-2025-002825,AV-2025-002825,CORREGIDO
AV-2026-002826,,SALIO_CUMPLIENDO
AV-2026-002827,,SALIO_CUMPLIENDO
AV-2024-002828,AV-2024-002828,CUMPLE
AV-2024-002829,AV-2024-002829,NUEVO
AV-2024-002830,AV-2024-002830,CUMPLE
AV-2025-002831,AV-2025-002831,CUMPLE
AV-2025-002832,AV-2025-002832,CUMPLE
AV-2025-002833,AV-2025-002833,CUMPLE
AV-2025-002834,AV-2025-002834,CUMPLE
AV-2025-002835,AV-2025-002835,CUMPLE
AV-2025-002836,AV-2025-002836,PERSISTENTE
AV-2025-002837,AV-2025-002837,CUMPLE
AV-2025-002838,AV-2025-002838,CUMPLE
AV-2024-002839,AV-2024-002839,NUEVO
AV-2026-002840,AV-2026-002840,PERSISTENTE
AV-2026-002841,AV-2026-002841,CUMPLE
AV-2026-002842,AV-2026-002842,PERSISTENTE
AV-2024-002843,AV-2024-002843,CUMPLE
AV-2025-002844,AV-2025-002844,CUMPLE
AV-2025-002845,AV-2025-002845,CORREGIDO
AV-2024-002846,AV-2024-002846,CORREGIDO
AV-2025-002847,AV-2025-002847,CUMPLE
AV-2025-002848,AV-2025-002848,CUMPLE
AV-2025-002849,AV-2025-002849,CUMPLE
AV-2025-002850,AV-2025-002850,CUMPLE
AV-2025-002851,AV-2025-002851,CUMPLE
AV-2025-002852,AV-2025-002852,CORREGIDO
AV-2024-002853,AV-2024-002853,CUMPLE
AV-2024-002854,AV-2024-002854,CUMPLE
AV-2024-002855,AV-2024-002855,PERSISTENTE
AV-2025-002856,,SALIO_CUMPLIENDO
AV-2026-002857,AV-2026-002857,CUMPLE
AV-2024-002858,AV-2024-002858,CUMPLE
AV-2026-002859,AV-2026-002859,CUMPLE
AV-2025-002860,AV-2025-002860,CUMPLE
AV-2025-002861,AV-2025-002861,CUMPLE
AV-2025-002862,AV-2025-002862,CORREGIDO
AV-2025-002863,AV-2025-002863,PERSISTENTE
AV-2024-002864,AV-2024-002864,CUMPLE
AV-2025-002865,AV-2025-002865,CUMPLE
AV-2025-002866,AV-2025-002866,CUMPLE
AV-2025-002867,AV-2025-002867,CUMPLE
AV-2024-002868,AV-2024-002868,CUMPLE
AV-2025-002869,AV-2025-002869,CUMPLE
AV-2025-002870,AV-2025-002870,CUMPLE
AV-2025-002871,AV-2025-002871,CUMPLE
AV-2025-002872,AV-2025-002872,CUMPLE
AV-2025-002873,AV-2025-002873,CUMPLE
AV-2024-002874,AV-2024-002874,CORREGIDO
AV-2026-002875,AV-2026-002875,PERSISTENTE
AV-2025-002876,AV-2025-002876,CUMPLE
AV-2025-002877,AV-2025-002877,CUMPLE
AV-2026-002878,,SALIO
AV-2025-002879,AV-2025-002879,CUMPLE
AV-2025-002880,AV-2025-002880,CUMPLE
AV-2024-002881,AV-2024-002881,PERSISTENTE
AV-2025-002882,AV-2025-002882,CORREGIDO
AV-2025-002883,AV-2025-002883,CUMPLE
AV-2025-002884,AV-2025-002884,CUMPLE
AV-2025-002885,AV-2025-002885,CUMPLE
AV-2025-002886,AV-2025-002886,CORREGIDO
AV-2025-002887,AV-2025-002887,CUMPLE
AV-2025-002888,,SALIO
AV-2026-002889,AV-2026-002889,CORREGIDO
AV-2025-002890,AV-2025-002890,CUMPLE
AV-2024-002891,AV-2024-002891,NUEVO
AV-2025-002892,AV-2025-002892,CUMPLE
AV-2025-002893,AV-2025-002893,PERSISTENTE
AV-2025-002894,AV-2025-002894,PERSISTENTE
AV-2025-002895,AV-2025-002895,CUMPLE
AV-2025-002896,AV-2025-002896,CUMPLE
AV-2025-002897,AV-2025-002897,CUMPLE
AV-2025-002898,AV-2025-002898,CUMPLE
AV-2025-002899,AV-2025-002899,CUMPLE
AV-2025-002900,AV-2025-002900,PERSISTENTE
AV-2025-002901,AV-2025-002901,CUMPLE
AV-2024-002902,AV-2024-002902,CORREGIDO
AV-2024-002903,AV-2024-002903,CUMPLE
AV-2025-002904,AV-2025-002904,CORREGIDO
AV-2025-002905,AV-2025-002905,CORREGIDO
AV-2025-002906,AV-2025-002906,CUMPLE
AV-2025-002907,AV-2025-002907,CUMPLE
AV-2025-002908,AV-2025-002908,CUMPLE
AV-2024-002909,AV-2024-002909,PERSISTENTE
AV-2026-002910,AV-2026-002910,CUMPLE
AV-2025-002911,AV-2025-002911,PERSISTENTE
AV-2024-002912,AV-2024-002912,CORREGIDO
AV-2025-002913,,SALIO
AV-2025-002914,AV-2025-002914,CUMPLE
AV-2026-002915,AV-2026-002915,CUMPLE
AV-2025-002916,AV-2025-002916,CUMPLE
AV-2025-002917,AV-2025-002917,CUMPLE
AV-2026-002918,AV-2026-002918,CORREGIDO
AV-2024-002919,AV-2024-002919,CUMPLE
AV-2026-002920,AV-2026-002920,CUMPLE
AV-2025-002921,AV-2025-002921,CUMPLE
AV-2025-002922,,SALIO
AV-2024-002923,AV-2024-002923,CORREGIDO
AV-2025-002924,AV-2025-002924,CUMPLE
AV-2025-002925,AV-2025-002925,CUMPLE
AV-2025-002926,AV-2025-002926,CUMPLE
AV-2025-002927,AV-2025-002927,CUMPLE
AV-2025-002928,AV-2025-002928,CUMPLE
AV-2024-002929,AV-2024-002929,CORREGIDO
AV-2025-002930,AV-2025-002930,CUMPLE
AV-2025-002931,AV-2025-002931,CUMPLE
AV-2024-002932,AV-2024-002932,CUMPLE
AV-2025-002933,AV-2025-002933,CUMPLE
AV-2025-002934,AV-2025-002934,PERSISTENTE
AV-2025-002935,AV-2025-002935,CUMPLE
AV-2025-002936,AV-2025-002936,CUMPLE
AV-2024-002937,AV-2024-002937,CUMPLE
AV-2025-002938,AV-2025-002938,CUMPLE
AV-2024-002939,AV-2024-002939,CUMPLE
AV-2024-002940,AV-2024-002940,CUMPLE
AV-2025-002941,AV-2025-002941,NUEVO
AV-2025-002942,AV-2025-002942,CUMPLE
AV-2025-002943,AV-2025-002943,CUMPLE
AV-2025-002944,,SALIO
AV-2024-002945,AV-2024-002945,CUMPLE
AV-2025-002946,AV-2025-002946,CUMPLE
AV-2024-002947,AV-2024-002947,CORREGIDO
AV-2025-002948,AV-2025-002948,CUMPLE
AV-2025-002949,AV-2025-002949,CUMPLE
AV-2025-002950,AV-2025-002950,CUMPLE
AV-2025-002951,AV-2025-002951,NUEVO
AV-2025-002952,AV-2025-002952,NUEVO
AV-2025-002953,AV-2025-002953,CORREGIDO
AV-2025-002954,AV-2025-002954,CUMPLE
AV-2025-002955,AV-2025-002955,CUMPLE
AV-2024-002956,AV-2024-002956,CORREGIDO
AV-2024-002957,AV-2024-002957,PERSISTENTE
AV-2025-002958,AV-2025-002958,CUMPLE
AV-2025-002959,AV-2025-002959,CUMPLE
AV-2026-002960,AV-2026-002960,CUMPLE
AV-2025-002961,AV-2025-002961,CUMPLE
AV-2024-002962,AV-2024-002962,PERSISTENTE
AV-2024-002963,AV-2024-002963,CUMPLE
AV-2024-002964,AV-2024-002964,CUMPLE
AV-2025-002965,AV-2025-002965,CUMPLE
AV-2025-002966,AV-2025-002966,NUEVO
AV-2025-002967,AV-2025-002967,CUMPLE
AV-2025-002968,AV-2025-002968,CUMPLE
AV-2025-002969,AV-2025-002969,CUMPLE
AV-2026-002970,AV-2026-002970,CORREGIDO
AV-2025-002971,AV-2025-002971,CUMPLE
AV-2024-002972,AV-2024-002972,CUMPLE
AV-2024-002973,AV-2024-002973,CORREGIDO
AV-2025-002974,AV-2025-002974,CORREGIDO
AV-2024-002975,AV-2024-002975,CUMPLE
AV-2025-002976,AV-2025-002976,CUMPLE
AV-2025-002977,AV-2025-002977,CUMPLE
AV-2026-002978,AV-2026-002978,PERSISTENTE
AV-2024-002979,AV-2024-002979,CORREGIDO
AV-2024-002980,AV-2024-002980,CORREGIDO
AV-2025-002981,AV-2025-002981,CUMPLE
AV-2025-002982,AV-2025-002982,CUMPLE
AV-2026-002983,AV-2026-002983,NUEVO
AV-2025-002984,,SALIO_CUMPLIENDO
AV-2025-002985,AV-2025-002985,CUMPLE
AV-2024-002986,AV-2024-002986,CUMPLE
AV-2025-002987,AV-2025-002987,CUMPLE
AV-2025-002988,AV-2025-002988,CUMPLE
AV-2025-002989,AV-2025-002989,CUMPLE
AV-2025-002990,AV-2025-002990,CUMPLE
AV-2024-002991,AV-2024-002991,CUMPLE
AV-2026-002992,AV-2026-002992,CUMPLE
AV-2025-002993,AV-2025-002993,CUMPLE
AV-2025-002994,AV-2025-002994,CORREGIDO
AV-2024-002995,AV-2024-002995,CUMPLE
AV-2025-002996,AV-2025-002996,CORREGIDO
AV-2024-002997,,SALIO_CUMPLIENDO
AV-2026-002998,AV-2026-002998,CUMPLE
AV-2026-002999,AV-2026-002999,CUMPLE
AV-2025-003000,AV-2025-003000,CUMPLE
AV-2024-003001,AV-2024-003001,CUMPLE
AV-2024-003002,AV-2024-003002,CUMPLE
AV-2024-003003,AV-2024-003003,CUMPLE
AV-2025-003004,AV-2025-003004,CORREGIDO
AV-2025-003005,AV-2025-003005,PERSISTENTE
AV-2025-003006,AV-2025-003006,CUMPLE
AV-2026-003007,AV-2026-003007,CUMPLE
AV-2026-003008,AV-2026-003008,CUMPLE
AV-2025-003009,AV-2025-003009,CUMPLE
AV-2025-003010,AV-2025-003010,CUMPLE
AV-2024-003011,AV-2024-003011,CUMPLE
AV-2025-003012,AV-2025-003012,CORREGIDO
AV-2025-003013,AV-2025-003013,CUMPLE
AV-2025-003014,AV-2025-003014,CUMPLE
AV-2026-003015,AV-2026-003015,CORREGIDO
AV-2025-003016,AV-2025-003016,PERSISTENTE
AV-2024-003017,AV-2024-003017,CORREGIDO
AV-2025-003018,AV-2025-003018,CUMPLE
AV-2024-003019,AV-2024-003019,CUMPLE
AV-2025-003020,AV-2025-003020,CUMPLE
AV-2025-003021,AV-2025-003021,CUMPLE
AV-2025-003022,AV-2025-003022,PERSISTENTE
AV-2025-003023,AV-2025-003023,CUMPLE
AV-2026-003024,AV-2026-003024,CUMPLE
AV-2025-003025,AV-2025-003025,CORREGIDO
AV-2025-003026,,SALIO_CUMPLIENDO
AV-2026-003027,AV-2026-003027,CUMPLE
AV-2026-003028,AV-2026-003028,CUMPLE
AV-2026-003029,AV-2026-003029,CORREGIDO
AV-2026-003030,AV-2026-003030,PERSISTENTE
AV-2025-003031,,SALIO
AV-2025-003032,AV-2025-003032,CUMPLE
AV-2026-003033,,SALIO_CUMPLIENDO
AV-2026-003034,AV-2026-003034,CUMPLE
AV-2025-003035,AV-2025-003035,CUMPLE
AV-2025-003036,AV-2025-003036,CUMPLE
AV-2024-003037,AV-2024-003037,CUMPLE
AV-2024-003038,AV-2024-003038,PERSISTENTE
AV-2025-003039,AV-2025-003039,CUMPLE
AV-2025-003040,AV-2025-003040,CORREGIDO
AV-2024-003041,AV-2024-003041,CUMPLE
AV-2025-003042,AV-2025-003042,CUMPLE
AV-2025-003043,AV-2025-003043,NUEVO
AV-2025-003044,AV-2025-003044,CUMPLE
AV-2026-003045,AV-2026-003045,PERSISTENTE
AV-2025-003046,AV-2025-003046,CUMPLE
AV-2025-003047,AV-2025-003047,CUMPLE
AV-2025-003048,AV-2025-003048,PERSISTENTE
AV-2026-001499,AV-2026-001499,PERSISTENTE
AV-2024-003050,AV-2024-003050,CUMPLE
AV-2025-003051,AV-2025-003051,CUMPLE
AV-2024-003052,AV-2024-003052,CORREGIDO
AV-2025-003053,AV-2025-003053,CUMPLE
AV-2026-003054,AV-2026-003054,CORREGIDO
AV-2025-003055,AV-2025-003055,CUMPLE
AV-2024-003056,AV-2024-003056,CUMPLE
AV-2025-003057,AV-2025-003057,CUMPLE
AV-2025-003058,AV-2025-003058,CUMPLE
AV-2024-003059,AV-2024-003059,CUMPLE
AV-2024-003060,AV-2024-003060,NUEVO
AV-2024-003061,AV-2024-003061,CUMPLE
AV-2025-003062,AV-2025-003062,CUMPLE
AV-2026-003063,AV-2026-003063,CUMPLE
AV-2024-003064,AV-2024-003064,CUMPLE
AV-2024-003065,AV-2024-003065,CUMPLE
AV-2025-003066,AV-2025-003066,CUMPLE
AV-2025-003067,AV-2025-003067,CUMPLE
AV-2024-003068,AV-2024-003068,CUMPLE
AV-2025-003069,AV-2025-003069,CUMPLE
AV-2025-003070,AV-2025-003070,CUMPLE
AV-2025-003071,AV-2025-003071,CORREGIDO
AV-2025-003072,AV-2025-003072,CUMPLE
AV-2026-003073,AV-2026-003073,CUMPLE
AV-2025-003074,AV-2025-003074,CUMPLE
AV-2025-003075,AV-2025-003075,CUMPLE
AV-2025-003076,AV-2025-003076,CUMPLE
AV-2024-003077,AV-2024-003077,CUMPLE
AV-2026-003078,AV-2026-003078,CUMPLE
AV-2024-003079,AV-2024-003079,CUMPLE
AV-2025-003080,AV-2025-003080,CORREGIDO
AV-2025-003081,AV-2025-003081,PERSISTENTE
AV-2025-003082,AV-2025-003082,CUMPLE
AV-2025-003083,AV-2025-003083,PERSISTENTE
AV-2025-003084,AV-2025-003084,CORREGIDO
AV-2026-003085,AV-2026-003085,CUMPLE
AV-2024-003086,AV-2024-003086,PERSISTENTE
AV-2025-003087,AV-2025-003087,CUMPLE
AV-2025-003088,AV-2025-003088,CORREGIDO
AV-2024-003089,AV-2024-003089,CORREGIDO
AV-2024-003090,AV-2024-003090,CUMPLE
AV-2025-003091,AV-2025-003091,CUMPLE
AV-2024-003092,AV-2024-003092,CUMPLE
AV-2025-003093,AV-2025-003093,CUMPLE
AV-2025-003094,AV-2025-003094,CORREGIDO
AV-2024-003095,AV-2024-003095,CUMPLE
AV-2024-003096,AV-2024-003096,CORREGIDO
AV-2025-003097,AV-2025-003097,PERSISTENTE
AV-2025-003098,AV-2025-003098,CUMPLE
AV-2025-003099,AV-2025-003099,PERSISTENTE
AV-2025-003100,AV-2025-003100,NUEVO
AV-2025-003101,AV-2025-003101,CUMPLE
AV-2025-003102,,SALIO_CUMPLIENDO
AV-2024-003103,AV-2024-003103,NUEVO
AV-2025-003104,AV-2025-003104,CUMPLE
AV-2025-003105,AV-2025-003105,CUMPLE
AV-2025-003106,AV-2025-003106,CUMPLE
AV-2025-003107,AV-2025-003107,CUMPLE
AV-2025-003108,AV-2025-003108,CUMPLE
AV-2025-003109,AV-2025-003109,CUMPLE
AV-2025-003110,AV-2025-003110,CUMPLE
AV-2024-003111,AV-2024-003111,CUMPLE
AV-2025-003112,AV-2025-003112,PERSISTENTE
AV-2024-003113,AV-2024-003113,CUMPLE
AV-2025-003114,AV-2025-003114,CORREGIDO
AV-2026-003115,AV-2026-003115,CUMPLE
AV-2025-003116,AV-2025-003116,PERSISTENTE
AV-2025-003117,AV-2025-003117,CORREGIDO
AV-2024-003118,AV-2024-003118,CUMPLE
AV-2025-003119,AV-2025-003119,CORREGIDO
AV-2025-003120,AV-2025-003120,PERSISTENTE
AV-2024-003121,AV-2024-003121,CUMPLE
AV-2025-003122,AV-2025-003122,CUMPLE
AV-2025-003123,AV-2025-003123,CUMPLE
AV-2025-003124,AV-2025-003124,CUMPLE
AV-2024-003125,AV-2024-003125,CUMPLE
AV-2025-003126,AV-2025-003126,CUMPLE
AV-2025-003127,AV-2025-003127,CORREGIDO
AV-2024-003128,AV-2024-003128,CUMPLE
AV-2025-003129,AV-2025-003129,CUMPLE
AV-2025-003130,AV-2025-003130,CUMPLE
AV-2024-003131,AV-2024-003131,CORREGIDO
AV-2026-003132,AV-2026-003132,CORREGIDO
AV-2025-003133,AV-2025-003133,CUMPLE
AV-2025-003134,AV-2025-003134,CUMPLE
AV-2025-003135,AV-2025-003135,CUMPLE
AV-2024-003136,AV-2024-003136,CORREGIDO
AV-2024-003137,AV-2024-003137,PERSISTENTE
AV-2025-003138,AV-2025-003138,PERSISTENTE
AV-2026-003139,AV-2026-003139,CUMPLE
AV-2024-003140,AV-2024-003140,CUMPLE
AV-2024-003141,AV-2024-003141,CUMPLE
AV-2024-003142,AV-2024-003142,CUMPLE
AV-2025-003143,AV-2025-003143,CUMPLE
AV-2025-003144,AV-2025-003144,CUMPLE
AV-2024-003145,AV-2024-003145,CUMPLE
AV-2025-003146,AV-2025-003146,CUMPLE
AV-2025-003147,AV-2025-003147,CUMPLE
AV-2024-003148,AV-2024-003148,CORREGIDO
AV-2025-003149,AV-2025-003149,CUMPLE
AV-2025-003150,AV-2025-003150,CUMPLE
AV-2024-003151,AV-2024-003151,CUMPLE
AV-2024-003152,AV-2024-003152,CUMPLE
AV-2025-003153,AV-2025-003153,CUMPLE
AV-2025-003154,AV-2025-003154,CUMPLE
AV-2025-003155,,SALIO
AV-2024-003156,AV-2024-003156,PERSISTENTE
AV-2025-003157,AV-2025-003157,CUMPLE
AV-2025-003158,AV-2025-003158,CUMPLE
AV-2025-003159,AV-2025-003159,CORREGIDO
AV-2025-003160,AV-2025-003160,CUMPLE
AV-2025-003161,AV-2025-003161,CUMPLE
AV-2024-003162,AV-2024-003162,CUMPLE
AV-2025-003163,AV-2025-003163,CUMPLE
AV-2026-003164,AV-2026-003164,CUMPLE
AV-2025-003165,AV-2025-003165,CUMPLE
AV-2026-003166,AV-2026-003166,PERSISTENTE
AV-2025-003167,AV-2025-003167,CORREGIDO
AV-2025-003168,AV-2025-003168,CUMPLE
AV-2025-003169,AV-2025-003169,CORREGIDO
AV-2025-003170,AV-2025-003170,PERSISTENTE
AV-2024-003171,AV-2024-003171,CUMPLE
AV-2025-003172,AV-2025-003172,CUMPLE
AV-2026-003173,AV-2026-003173,PERSISTENTE
AV-2025-003174,AV-2025-003174,CORREGIDO
AV-2026-003175,AV-2026-003175,CUMPLE
AV-2025-003176,AV-2025-003176,CUMPLE
AV-2025-003177,AV-2025-003177,CUMPLE
AV-2025-003178,,SALIO
AV-2025-003179,AV-2025-003179,CUMPLE
AV-2025-003180,AV-2025-003180,CUMPLE
AV-2024-003181,AV-2024-003181,CUMPLE
AV-2025-003182,AV-2025-003182,CUMPLE
AV-2025-003183,AV-2025-003183,CUMPLE
AV-2025-003184,AV-2025-003184,CUMPLE
AV-2025-003185,AV-2025-003185,CUMPLE
AV-2024-003186,AV-2024-003186,CUMPLE
AV-2026-003187,AV-2026-003187,CUMPLE
AV-2024-003188,AV-2024-003188,PERSISTENTE
AV-2026-003189,AV-2026-003189,CUMPLE
AV-2025-003190,AV-2025-003190,CUMPLE
AV-2025-003191,AV-2025-003191,CUMPLE
AV-2025-003192,AV-2025-003192,CUMPLE
AV-2025-003193,AV-2025-003193,CUMPLE
AV-2025-003194,AV-2025-003194,CORREGIDO
AV-2025-003195,AV-2025-003195,CUMPLE
AV-2025-003196,AV-2025-003196,CUMPLE
AV-2024-003197,AV-2024-003197,CUMPLE
AV-2024-003198,AV-2024-003198,PERSISTENTE
AV-2025-003199,AV-2025-003199,CUMPLE
AV-2025-003200,AV-2025-003200,CUMPLE
AV-2025-003201,AV-2025-003201,CUMPLE
AV-2024-003202,AV-2024-003202,CUMPLE
AV-2025-003203,AV-2025-003203,CUMPLE
AV-2024-003204,AV-2024-003204,CORREGIDO
AV-2025-003205,AV-2025-003205,PERSISTENTE
AV-2025-003206,AV-2025-003206,CORREGIDO
AV-2025-003207,AV-2025-003207,CUMPLE
AV-2025-003208,AV-2025-003208,CUMPLE
AV-2025-003209,AV-2025-003209,CUMPLE
AV-2024-003210,AV-2024-003210,CORREGIDO
AV-2026-003211,AV-2026-003211,CUMPLE
AV-2025-003212,AV-2025-003212,CUMPLE
AV-2025-003213,AV-2025-003213,CUMPLE
AV-2026-003214,AV-2026-003214,CUMPLE
AV-2025-003215,AV-2025-003215,CORREGIDO
AV-2025-003216,AV-2025-003216,CUMPLE
AV-2025-003217,AV-2025-003217,PERSISTENTE
AV-2026-003218,AV-2026-003218,CUMPLE
AV-2025-003219,AV-2025-003219,CUMPLE
AV-2025-003220,,SALIO_CUMPLIENDO
AV-2025-003221,AV-2025-003221,PERSISTENTE
AV-2026-003222,,SALIO
AV-2025-003223,AV-2025-003223,NUEVO
AV-2025-003224,AV-2025-003224,CUMPLE
AV-2025-003225,AV-2025-003225,CUMPLE
AV-2025-003226,AV-2025-003226,PERSISTENTE
AV-2025-003227,AV-2025-003227,CUMPLE
AV-2025-003228,AV-2025-003228,CUMPLE
AV-2026-003229,AV-2026-003229,CUMPLE
AV-2025-003230,AV-2025-003230,CUMPLE
AV-2025-003231,AV-2025-003231,CORREGIDO
AV-2025-003232,AV-2025-003232,CUMPLE
AV-2025-003233,AV-2025-003233,CUMPLE
AV-2025-003234,AV-2025-003234,CUMPLE
AV-2024-003235,AV-2024-003235,CUMPLE
AV-2025-003236,AV-2025-003236,CORREGIDO
AV-2025-003237,AV-2025-003237,CUMPLE
AV-2025-003238,AV-2025-003238,CUMPLE
AV-2025-003239,AV-2025-003239,CUMPLE
AV-2025-003240,,SALIO_CUMPLIENDO
AV-2024-003241,AV-2024-003241,CORREGIDO
AV-2026-003242,AV-2026-003242,CUMPLE
AV-2025-003243,AV-2025-003243,CUMPLE
AV-2025-003244,AV-2025-003244,NUEVO
AV-2025-003245,AV-2025-003245,CORREGIDO
AV-2026-003246,AV-2026-003246,CORREGIDO
AV-2025-003247,AV-2025-003247,CORREGIDO
AV-2025-003248,AV-2025-003248,CUMPLE
AV-2026-003249,AV-2026-003249,CORREGIDO
AV-2025-003250,AV-2025-003250,CUMPLE
AV-2025-003251,AV-2025-003251,CUMPLE
AV-2025-003252,AV-2025-003252,CUMPLE
AV-2025-003253,AV-2025-003253,CORREGIDO
AV-2026-003254,AV-2026-003254,CUMPLE
AV-2025-003255,AV-2025-003255,CORREGIDO
AV-2025-003256,AV-2025-003256,CORREGIDO
AV-2025-003257,AV-2025-003257,CORREGIDO
AV-2024-003258,AV-2024-003258,CORREGIDO
AV-2024-003259,AV-2024-003259,NUEVO
AV-2026-003260,AV-2026-003260,CUMPLE
AV-2024-003261,AV-2024-003261,CUMPLE
AV-2025-003262,AV-2025-003262,CUMPLE
AV-2025-003263,AV-2025-003263,CUMPLE
AV-2024-003264,AV-2024-003264,CUMPLE
AV-2025-003265,AV-2025-003265,CUMPLE
AV-2025-003266,AV-2025-003266,CORREGIDO
AV-2024-003267,AV-2024-003267,PERSISTENTE
AV-2025-003268,AV-2025-003268,CUMPLE
AV-2024-003269,AV-2024-003269,CUMPLE
AV-2024-000953,AV-2025-003270,CORREGIDO
AV-2025-003271,AV-2025-003271,CUMPLE
AV-2025-003272,AV-2025-003272,CORREGIDO
AV-2025-003273,AV-2025-003273,CORREGIDO
AV-2025-003274,AV-2025-003274,CORREGIDO
AV-2024-003275,AV-2024-003275,CUMPLE
AV-2024-003276,AV-2024-003276,CORREGIDO
AV-2025-003277,AV-2025-003277,CUMPLE
AV-2025-003278,,SALIO
AV-2026-003279,AV-2026-003279,CUMPLE
AV-2025-003280,AV-2025-003280,CUMPLE
AV-2025-003281,AV-2025-003281,CUMPLE
AV-2024-003282,AV-2024-003282,CUMPLE
AV-2025-003283,AV-2025-003283,CUMPLE
AV-2025-003284,AV-2025-003284,NUEVO
AV-2025-003285,AV-2025-003285,CUMPLE
AV-2026-003286,AV-2026-003286,CUMPLE
AV-2025-003287,AV-2025-003287,CUMPLE
AV-2025-003288,AV-2025-003288,CUMPLE
AV-2025-003289,AV-2025-003289,CUMPLE
AV-2025-003290,AV-2025-003290,CUMPLE
AV-2024-003291,AV-2024-003291,CUMPLE
AV-2025-003292,AV-2025-003292,CUMPLE
AV-2025-003293,AV-2025-003293,CUMPLE
AV-2026-003294,AV-2026-003294,CORREGIDO
AV-2025-003295,AV-2025-003295,CORREGIDO
AV-2024-003296,,SALIO_CUMPLIENDO
AV-2025-003297,AV-2025-003297,PERSISTENTE
AV-2024-003298,AV-2024-003298,CUMPLE
AV-2025-003299,AV-2025-003299,CUMPLE
AV-2025-003300,AV-2025-003300,CUMPLE
AV-2025-003301,AV-2025-003301,CUMPLE
AV-2025-003302,AV-2025-003302,CUMPLE
AV-2024-003303,AV-2024-003303,CUMPLE
AV-2026-003304,AV-2026-003304,CORREGIDO
AV-2025-003305,AV-2025-003305,CUMPLE
AV-2025-003306,AV-2025-003306,CORREGIDO
AV-2025-003307,AV-2025-003307,CUMPLE
AV-2026-003308,AV-2026-003308,CORREGIDO
AV-2025-003309,AV-2025-003309,CUMPLE
AV-2025-003310,AV-2025-003310,PERSISTENTE
AV-2025-003311,AV-2025-003311,CUMPLE
AV-2024-003312,AV-2024-003312,CORREGIDO
AV-2024-003313,AV-2024-003313,CUMPLE
AV-2025-003314,AV-2025-003314,CUMPLE
AV-2026-003315,AV-2026-003315,CUMPLE
AV-2025-003316,AV-2025-003316,CORREGIDO
AV-2025-003317,AV-2025-003317,PERSISTENTE
AV-2026-003318,AV-2026-003318,CUMPLE
AV-2024-003319,AV-2024-003319,CUMPLE
AV-2025-003320,AV-2025-003320,PERSISTENTE
AV-2026-003321,AV-2026-003321,CUMPLE
AV-2026-003322,AV-2026-003322,CUMPLE
AV-2025-003323,AV-2025-003323,CORREGIDO
AV-2025-003324,AV-2025-003324,CUMPLE
AV-2025-003325,AV-2025-003325,CUMPLE
AV-2025-003326,AV-2025-003326,CORREGIDO
AV-2025-003327,AV-2025-003327,CUMPLE
AV-2025-003328,AV-2025-003328,CORREGIDO
AV-2025-003329,AV-2025-003329,CORREGIDO
AV-2025-003330,AV-2025-003330,PERSISTENTE
AV-2025-003331,AV-2025-003331,CORREGIDO
AV-2025-003332,AV-2025-003332,PERSISTENTE
AV-2025-003333,AV-2025-003333,CUMPLE
AV-2024-003334,AV-2024-003334,CUMPLE
AV-2025-003335,AV-2025-003335,CUMPLE
AV-2026-003336,AV-2026-003336,CUMPLE
AV-2025-003337,AV-2025-003337,CUMPLE
AV-2025-003338,AV-2025-003338,CUMPLE
AV-2025-003339,AV-2025-003339,PERSISTENTE
AV-2024-003340,AV-2024-003340,CUMPLE
AV-2025-003341,AV-2025-003341,CUMPLE
AV-2026-003342,AV-2026-003342,PERSISTENTE
AV-2025-003343,AV-2025-003343,CUMPLE
AV-2025-003344,,SALIO_CUMPLIENDO
