sk_corte,sk_fecha_valor,sk_geografia,sk_tipologia,sk_perito,sk_confiabilidad,id_avaluo,numero_finca,corte,moneda,finalidad,fecha_valor,nivel_confiabilidad,credito_atribuible,tiene_credito,valor_garantia,saldo,ltv,dias_antiguedad,n_bloquea,n_revisa,saldo_equivalente_crc,exposicion_no_confiable
1,20240826,15,3,9,2,AV-2024-001471,4-107355,2026-03,CRC,Compraventa,2024-08-26,REVISAR,true,false,1970338000.00,,,582,0,1,,
1,20240826,34,2,9,1,AV-2024-000981,1-140695,2026-03,USD,Leasing,2024-08-26,CONFIABLE,true,true,12860137.00,7152417.67,0.5562,582,0,0,3647733011.7,
1,20240827,8,2,5,1,AV-2024-002732,3-386568,2026-03,USD,Leasing,2024-08-27,CONFIABLE,true,true,3974144.00,1704795.44,0.429,581,0,0,869445674.4,
1,20240827,15,3,5,1,AV-2024-003197,4-683669,2026-03,CRC,Contable,2024-08-27,CONFIABLE,true,false,585515000.00,,,581,0,0,,
1,20240827,34,3,6,1,AV-2024-001767,1-153439,2026-03,USD,Actualización de garantía,2024-08-27,CONFIABLE,true,true,943755.00,573809.20,0.608,581,0,0,292642692.0,
1,20240828,17,9,5,1,AV-2024-000134,4-271554,2026-03,CRC,Garantía hipotecaria,2024-08-28,CONFIABLE,true,true,62998000.00,48893604.25,0.7761,580,0,0,48893604.25,
1,20240828,22,8,1,1,AV-2024-002017,7-740542,2026-03,CRC,Garantía hipotecaria,2024-08-28,CONFIABLE,true,true,462489000.00,327803314.18,0.7088,580,0,0,327803314.18,
1,20240828,28,1,4,1,AV-2024-003917,1-707651-070,2026-03,USD,Garantía hipotecaria,2024-08-28,CONFIABLE,true,true,525185.00,406995.66,0.775,580,0,0,207567786.6,
1,20240829,27,3,8,1,AV-2024-002986,1-825596,2026-03,CRC,Garantía hipotecaria,2024-08-29,CONFIABLE,true,true,478073000.00,347076178.84,0.726,579,0,0,347076178.84,
1,20240829,29,7,4,1,AV-2024-001193,1-712491,2026-03,CRC,Garantía hipotecaria,2024-08-29,CONFIABLE,true,true,514524000.00,314868604.91,0.612,579,0,0,314868604.91,
1,20240830,23,3,3,3,AV-2024-002015,6-228355,2026-03,CRC,Garantía hipotecaria,2024-08-30,NO_CONFIABLE,true,true,654356000.00,475378975.91,0.7265,578,1,0,475378975.91,475378975.91
1,20240830,26,3,7,3,AV-2025-003863,1-881428,2026-03,CRC,Garantía hipotecaria,2024-08-30,NO_CONFIABLE,false,false,506523000.00,,,578,1,0,,
1,20240830,28,5,5,1,AV-2024-000973,1-736707,2026-03,USD,Actualización de garantía,2024-08-30,CONFIABLE,true,true,3706785.00,1622691.43,0.4378,578,0,0,827572629.3,
1,20240830,30,1,2,1,AV-2024-003275,1-591082-027,2026-03,USD,Garantía hipotecaria,2024-08-30,CONFIABLE,true,true,262810.00,189156.24,0.7197,578,0,0,96469682.39999999,
1,20240830,34,3,1,1,AV-2024-003975,1-792300,2026-03,CRC,Leasing,2024-08-30,CONFIABLE,true,true,473745000.00,245489783.10,0.5182,578,0,0,245489783.1,
1,20240830,35,2,7,1,AV-2024-003092,1-496740,2026-03,USD,Leasing,2024-08-30,CONFIABLE,true,true,7598556.00,5212025.90,0.6859,578,0,0,2658133209.0,
1,20240831,7,3,7,2,AV-2024-002018,3-616455,2026-03,CRC,Compraventa,2024-08-31,REVISAR,true,false,2015694000.00,,,577,0,1,,
1,20240831,15,3,4,1,AV-2024-002858,4-250828,2026-03,CRC,Actualización de garantía,2024-08-31,CONFIABLE,true,true,718808000.00,323117579.11,0.4495,577,0,0,323117579.11,
1,20240831,17,3,5,1,AV-2024-003398,4-279115,2026-03,CRC,Actualización de garantía,2024-08-31,CONFIABLE,true,true,840061000.00,369360149.53,0.4397,577,0,0,369360149.53,
1,20240831,17,3,7,1,AV-2024-002104,4-772296,2026-03,CRC,Actualización de garantía,2024-08-31,CONFIABLE,true,true,241761000.00,165442950.63,0.6843,577,0,0,165442950.63,
1,20240831,19,3,5,1,AV-2024-001082,4-456572,2026-03,CRC,Leasing,2024-08-31,CONFIABLE,true,true,492839000.00,380022974.63,0.7711,577,0,0,380022974.63,
1,20240831,25,4,2,1,AV-2024-001090,6-191538-240,2026-03,USD,Leasing,2024-08-31,CONFIABLE,true,true,426743.00,216999.16,0.5085,577,0,0,110669571.60000001,
1,20240831,34,1,1,3,AV-2024-000853,1-618548-012,2026-03,CRC,Actualización de garantía,2024-08-31,NO_CONFIABLE,true,true,69709000.00,39739973.10,0.5701,577,1,0,39739973.1,39739973.10
1,20240901,7,1,1,1,AV-2024-002070,3-658034-228,2026-03,USD,Leasing,2024-09-01,CONFIABLE,true,true,265733.00,199683.00,0.7514,576,0,0,101838330.0,
1,20240902,15,1,9,1,AV-2024-002090,4-235232-042,2026-03,USD,Actualización de garantía,2024-09-02,CONFIABLE,true,true,197862.00,90810.33,0.459,575,0,0,46313268.300000004,
1,20240902,15,3,1,1,AV-2024-002449,4-153299,2026-03,CRC,Compraventa,2024-09-02,CONFIABLE,true,false,1142339000.00,,,575,0,0,,
1,20240902,17,3,9,1,AV-2024-002347,4-585783,2026-03,CRC,Garantía hipotecaria,2024-09-02,CONFIABLE,true,true,727191000.00,417976824.17,0.5748,575,0,0,417976824.17,
1,20240902,25,9,2,1,AV-2024-000535,6-558075,2026-03,CRC,Leasing,2024-09-02,CONFIABLE,true,true,120612000.00,57427891.52,0.4761,575,0,0,57427891.52,
1,20240902,35,7,4,1,AV-2024-001573,1-980915,2026-03,CRC,Garantía hipotecaria,2024-09-02,CONFIABLE,true,true,1448911000.00,841505115.87,0.5808,575,0,0,841505115.87,
1,20240903,1,7,2,1,AV-2024-002210,2-696469,2026-03,CRC,Garantía hipotecaria,2024-09-03,CONFIABLE,true,true,1886253000.00,919195067.54,0.4873,574,0,0,919195067.54,
1,20240903,35,3,9,1,AV-2024-000664,1-623064,2026-03,USD,Leasing,2024-09-03,CONFIABLE,true,true,839908.00,404152.46,0.4812,574,0,0,206117754.60000002,
1,20240904,2,3,1,1,AV-2024-003502,2-357290,2026-03,CRC,Actualización de garantía,2024-09-04,CONFIABLE,true,true,224053000.00,115609715.60,0.516,573,0,0,115609715.6,
1,20240904,19,3,5,1,AV-2024-003929,4-548520,2026-03,USD,Leasing,2024-09-04,CONFIABLE,true,true,238309.00,186047.55,0.7807,573,0,0,94884250.5,
1,20240904,22,8,9,1,AV-2024-002891,7-976598,2026-03,CRC,Actualización de garantía,2024-09-04,CONFIABLE,true,true,6344926000.00,2892940357.95,0.4559,573,0,0,2892940357.95,
1,20240904,30,3,5,1,AV-2024-002698,1-754020,2026-03,CRC,Garantía hipotecaria,2024-09-04,CONFIABLE,true,true,379807000.00,292768462.31,0.7708,573,0,0,292768462.31,
1,20240905,8,4,4,1,AV-2024-002324,3-987858-111,2026-03,USD,Seguro,2024-09-05,CONFIABLE,true,false,219929.00,,,572,0,0,,
1,20240906,18,1,6,1,AV-2024-001021,4-248653-255,2026-03,USD,Actualización de garantía,2024-09-06,CONFIABLE,true,true,59957.00,32877.41,0.5483,571,0,0,16767479.100000001,
1,20240906,21,9,4,1,AV-2024-003883,7-305375,2026-03,CRC,Seguro,2024-09-06,CONFIABLE,true,false,201475000.00,,,571,0,0,,
1,20240906,25,3,1,1,AV-2024-002132,6-997186,2026-03,CRC,Actualización de garantía,2024-09-06,CONFIABLE,true,true,567799000.00,379913195.16,0.6691,571,0,0,379913195.16,
1,20240906,28,4,2,3,AV-2024-003204,1-728393-011,2026-03,USD,Leasing,2024-09-06,NO_CONFIABLE,true,true,278557.00,237387.04,0.8522,571,1,1,121067390.4,237387.04
1,20240906,34,3,6,1,AV-2024-000740,1-589217,2026-03,CRC,Compraventa,2024-09-06,CONFIABLE,true,false,794401000.00,,,571,0,0,,
1,20240907,6,6,4,1,AV-2024-000821,2-597306,2026-03,CRC,Actualización de garantía,2024-09-07,CONFIABLE,true,true,5126711000.00,2663254570.95,0.5195,570,0,0,2663254570.95,
1,20240907,20,3,2,1,AV-2024-000062,7-649615,2026-03,CRC,Actualización de garantía,2024-09-07,CONFIABLE,true,true,296003000.00,162123044.51,0.5477,570,0,0,162123044.51,
1,20240907,35,9,6,1,AV-2024-002428,1-848090,2026-03,CRC,Leasing,2024-09-07,CONFIABLE,true,true,148115000.00,88416606.62,0.5969,570,0,0,88416606.62,
1,20240908,8,9,5,1,AV-2024-000972,3-211046,2026-03,CRC,Actualización de garantía,2024-09-08,CONFIABLE,true,true,36454000.00,25472388.36,0.6988,569,0,0,25472388.36,
1,20240908,13,3,7,1,AV-2024-000566,5-366427,2026-03,CRC,Actualización de garantía,2024-09-08,CONFIABLE,true,true,129264000.00,85445060.76,0.661,569,0,0,85445060.76,
1,20240908,20,6,1,1,AV-2024-003482,7-951017,2026-03,CRC,Compraventa,2024-09-08,CONFIABLE,true,false,28164271000.00,,,569,0,0,,
1,20240908,23,1,2,1,AV-2024-002619,6-551113-246,2026-03,USD,Leasing,2024-09-08,CONFIABLE,true,true,376722.00,290077.58,0.77,569,0,0,147939565.8,
1,20240908,33,1,5,1,AV-2024-001175,1-449502-305,2026-03,USD,Actualización de garantía,2024-09-08,CONFIABLE,true,true,369122.00,221980.24,0.6014,569,0,0,113209922.39999999,
1,20240909,2,6,5,1,AV-2024-000884,2-311295,2026-03,CRC,Compraventa,2024-09-09,CONFIABLE,true,false,342040000.00,,,568,0,0,,
1,20240909,11,4,8,3,AV-2024-002802,5-269021-004,2026-03,CRC,Seguro,2024-09-09,NO_CONFIABLE,true,false,100072000.00,,,568,1,1,,
1,20240909,12,8,6,1,AV-2024-000364,5-679781,2026-03,USD,Actualización de garantía,2024-09-09,CONFIABLE,true,true,1235441.00,949082.99,0.7682,568,0,0,484032324.9,
1,20240910,19,6,8,1,AV-2024-003771,4-780087,2026-03,CRC,Actualización de garantía,2024-09-10,CONFIABLE,true,true,2021191000.00,990294471.57,0.49,567,0,0,990294471.57,
1,20240910,25,9,3,1,AV-2024-000447,6-518820,2026-03,CRC,Garantía hipotecaria,2024-09-10,CONFIABLE,true,true,95976000.00,70331644.10,0.7328,567,0,0,70331644.1,
1,20240910,30,1,3,1,AV-2024-001017,1-190546-082,2026-03,USD,Leasing,2024-09-10,CONFIABLE,true,true,515747.00,322925.37,0.6261,567,0,0,164691938.7,
1,20240910,35,1,1,1,AV-2024-000425,1-606900-102,2026-03,USD,Actualización de garantía,2024-09-10,CONFIABLE,true,true,153939.00,110394.37,0.7171,567,0,0,56301128.699999996,
1,20240911,7,1,6,2,AV-2024-001538,3-457809-373,2026-03,USD,Actualización de garantía,2024-09-11,REVISAR,true,true,749721.00,514956.13,0.6869,566,0,1,262627626.3,
1,20240911,8,3,8,2,AV-2024-002711,3-420644,2026-03,USD,Leasing,2024-09-11,REVISAR,true,true,106439.00,51867.81,0.4873,566,0,1,26452583.099999998,
1,20240911,13,3,3,2,AV-2024-000763,5-940740,2026-03,CRC,Garantía hipotecaria,2024-09-11,REVISAR,true,true,281189000.00,136804590.79,0.4865,566,0,1,136804590.79,
1,20240911,29,3,4,1,AV-2024-003868,1-886804,2026-03,CRC,Actualización de garantía,2024-09-11,CONFIABLE,true,true,350359000.00,154348577.33,0.4405,566,0,0,154348577.33,
1,20240913,7,7,7,1,AV-2024-000748,3-213614,2026-03,CRC,Compraventa,2024-09-13,CONFIABLE,true,false,589626000.00,,,564,0,0,,
1,20240913,8,7,1,1,AV-2024-000949,3-426425,2026-03,CRC,Leasing,2024-09-13,CONFIABLE,true,true,495908000.00,252304381.99,0.5088,564,0,0,252304381.99,
1,20240913,9,9,3,2,AV-2024-002708,3-979647,2026-03,CRC,Seguro,2024-09-13,REVISAR,true,false,6913000.00,,,564,0,2,,
1,20240913,22,4,7,1,AV-2024-001163,7-846928-397,2026-03,CRC,Compraventa,2024-09-13,CONFIABLE,true,false,187929000.00,,,564,0,0,,
1,20240913,29,2,5,1,AV-2024-000916,1-864733,2026-03,CRC,Actualización de garantía,2024-09-13,CONFIABLE,true,true,5839207000.00,3328625129.41,0.57,564,0,0,3328625129.41,
1,20240913,29,9,3,2,AV-2024-003857,1-661745,2026-03,CRC,Actualización de garantía,2024-09-13,REVISAR,true,true,1199084000.00,159019475.24,0.1326,564,0,1,159019475.24,
1,20240914,8,9,2,2,AV-2024-000337,3-777291,2026-03,USD,Actualización de garantía,2024-09-14,REVISAR,true,true,608072.00,130704.97,0.2149,563,0,1,66659534.7,
1,20240914,35,3,1,1,AV-2024-001311,1-745473,2026-03,CRC,Actualización de garantía,2024-09-14,CONFIABLE,true,true,494187000.00,382340886.90,0.7737,563,0,0,382340886.9,
1,20240915,24,3,9,1,AV-2024-002441,6-624137,2026-03,USD,Contable,2024-09-15,CONFIABLE,true,false,255459.00,,,562,0,0,,
1,20240916,1,7,9,1,AV-2024-001686,2-549214,2026-03,CRC,Actualización de garantía,2024-09-16,CONFIABLE,true,true,1253058000.00,856789074.31,0.6838,561,0,0,856789074.31,
1,20240916,16,1,3,1,AV-2024-001915,4-549729-060,2026-03,USD,Garantía hipotecaria,2024-09-16,CONFIABLE,true,true,639134.00,432982.83,0.6775,561,0,0,220821243.3,
1,20240916,16,5,2,3,AV-2024-000953,4-986439,2026-03,USD,Actualización de garantía,2024-09-16,NO_CONFIABLE,false,false,3549802.00,,,561,1,0,,
1,20240917,8,1,1,1,AV-2024-002114,3-910753-234,2026-03,CRC,Leasing,2024-09-17,CONFIABLE,true,true,111950000.00,67378189.93,0.6019,560,0,0,67378189.93,
1,20240917,17,9,8,1,AV-2024-003814,4-192556,2026-03,USD,Garantía hipotecaria,2024-09-17,CONFIABLE,true,true,153829.00,74651.93,0.4853,560,0,0,38072484.3,
1,20240917,31,8,1,1,AV-2024-003951,1-232150,2026-03,CRC,Actualización de garantía,2024-09-17,CONFIABLE,true,true,3744922000.00,2203106668.75,0.5883,560,0,0,2203106668.75,
1,20240917,34,1,5,1,AV-2024-003145,1-755630-248,2026-03,USD,Leasing,2024-09-17,CONFIABLE,true,true,243821.00,120019.65,0.4922,560,0,0,61210021.5,
1,20240918,6,3,3,1,AV-2024-002362,2-885492,2026-03,CRC,Actualización de garantía,2024-09-18,CONFIABLE,true,true,140103000.00,65225397.90,0.4656,559,0,0,65225397.9,
1,20240918,7,1,9,1,AV-2024-000913,3-255266-070,2026-03,USD,Leasing,2024-09-18,CONFIABLE,true,true,305002.00,144117.55,0.4725,559,0,0,73499950.5,
1,20240918,15,4,1,1,AV-2024-003456,4-110459-391,2026-03,USD,Garantía hipotecaria,2024-09-18,CONFIABLE,true,true,387917.00,184290.42,0.4751,559,0,0,93988114.2,
1,20240918,20,9,8,1,AV-2024-003680,7-810008,2026-03,CRC,Garantía hipotecaria,2024-09-18,CONFIABLE,true,true,90633000.00,45125153.38,0.4979,559,0,0,45125153.38,
1,20240919,10,3,7,1,AV-2024-001506,3-223495,2026-03,CRC,Garantía hipotecaria,2024-09-19,CONFIABLE,true,true,167504000.00,94475073.31,0.564,558,0,0,94475073.31,
1,20240919,34,1,4,1,AV-2024-001081,1-639363-197,2026-03,USD,Actualización de garantía,2024-09-19,CONFIABLE,true,true,477586.00,245395.45,0.5138,558,0,0,125151679.5,
1,20240920,1,4,5,1,AV-2024-000796,2-741824-216,2026-03,USD,Leasing,2024-09-20,CONFIABLE,true,true,287847.00,189720.54,0.6591,557,0,0,96757475.4,
1,20240920,7,7,2,1,AV-2024-002995,3-644492,2026-03,CRC,Garantía hipotecaria,2024-09-20,CONFIABLE,true,true,2687184000.00,1405605439.82,0.5231,557,0,0,1405605439.82,
1,20240921,6,8,7,3,AV-2024-003086,2-935775,2026-03,CRC,Compraventa,2024-09-21,NO_CONFIABLE,true,false,2427774000.00,,,556,1,0,,
1,20240921,14,4,3,3,AV-2024-002496,5-817397-173,2026-03,USD,Garantía hipotecaria,2024-09-21,NO_CONFIABLE,true,true,362855.00,203078.39,0.5597,556,1,0,103569978.9,203078.39
1,20240921,15,9,1,1,AV-2024-000842,4-589704,2026-03,CRC,Leasing,2024-09-21,CONFIABLE,true,true,404179000.00,257213026.94,0.6364,556,0,0,257213026.94,
1,20240921,29,9,3,3,AV-2024-001455,,2026-03,CRC,Leasing,2024-09-21,NO_CONFIABLE,true,true,176376000.00,64574536.83,0.3661,556,1,1,64574536.83,64574536.83
1,20240922,8,3,1,2,AV-2024-000662,3-879605,2026-03,USD,Actualización de garantía,2024-09-22,REVISAR,true,true,519392.00,314649.93,0.6058,555,0,1,160471464.29999998,
1,20240922,11,3,3,1,AV-2024-000480,5-716636,2026-03,CRC,Leasing,2024-09-22,CONFIABLE,true,true,511324000.00,251149163.98,0.4912,555,0,0,251149163.98,
1,20240922,17,4,8,1,AV-2024-000593,4-875538-020,2026-03,CRC,Leasing,2024-09-22,CONFIABLE,true,true,100821000.00,71675952.19,0.7109,555,0,0,71675952.19,
1,20240922,28,3,2,1,AV-2024-000634,1-732482,2026-03,USD,Actualización de garantía,2024-09-22,CONFIABLE,true,true,333359.00,189635.56,0.5689,555,0,0,96714135.6,
1,20240923,27,7,7,1,AV-2024-002518,1-752374,2026-03,CRC,Garantía hipotecaria,2024-09-23,CONFIABLE,true,true,691998000.00,471317939.41,0.6811,554,0,0,471317939.41,
1,20240923,33,5,2,1,AV-2024-002603,1-899444,2026-03,CRC,Leasing,2024-09-23,CONFIABLE,true,true,4655854000.00,2211926089.93,0.4751,554,0,0,2211926089.93,
1,20240923,35,3,7,1,AV-2024-000011,1-215558,2026-03,CRC,Garantía hipotecaria,2024-09-23,CONFIABLE,true,true,466129000.00,257400067.33,0.5522,554,0,0,257400067.33,
1,20240924,10,3,7,1,AV-2024-000932,3-387334,2026-03,CRC,Compraventa,2024-09-24,CONFIABLE,true,false,216789000.00,,,553,0,0,,
1,20240924,29,1,1,1,AV-2024-002469,1-495533-078,2026-03,USD,Garantía hipotecaria,2024-09-24,CONFIABLE,true,true,438934.00,284535.47,0.6482,553,0,0,145113089.7,
1,20240925,1,5,6,1,AV-2024-002455,2-640622,2026-03,USD,Garantía hipotecaria,2024-09-25,CONFIABLE,true,true,8628298.00,4797941.18,0.5561,552,0,0,2446950001.7999997,
1,20240925,23,9,9,1,AV-2024-000484,6-445862,2026-03,CRC,Leasing,2024-09-25,CONFIABLE,true,true,57083000.00,35538145.02,0.6226,552,0,0,35538145.02,
1,20240925,25,4,1,1,AV-2024-000941,6-539602-284,2026-03,USD,Leasing,2024-09-25,CONFIABLE,true,true,524249.00,264100.55,0.5038,552,0,0,134691280.5,
1,20240925,27,1,4,1,AV-2024-002771,1-533648-191,2026-03,USD,Garantía hipotecaria,2024-09-25,CONFIABLE,true,true,381796.00,272412.67,0.7135,552,0,0,138930461.7,
1,20240927,4,3,7,1,AV-2024-001875,2-499306,2026-03,CRC,Seguro,2024-09-27,CONFIABLE,true,false,704333000.00,,,550,0,0,,
1,20240927,8,4,8,1,AV-2024-000552,3-463636-136,2026-03,CRC,Garantía hipotecaria,2024-09-27,CONFIABLE,true,true,138314000.00,85699420.48,0.6196,550,0,0,85699420.48,
1,20240927,31,8,4,1,AV-2024-003647,1-254965,2026-03,CRC,Garantía hipotecaria,2024-09-27,CONFIABLE,true,true,336115000.00,250949618.28,0.7466,550,0,0,250949618.28,
1,20240927,33,1,7,1,AV-2024-000291,1-417145-268,2026-03,USD,Leasing,2024-09-27,CONFIABLE,true,true,473123.00,293744.14,0.6209,550,0,0,149809511.4,
1,20240928,16,2,3,1,AV-2024-000987,4-169289,2026-03,CRC,Actualización de garantía,2024-09-28,CONFIABLE,true,true,11698477000.00,6710803029.28,0.5736,549,0,0,6710803029.28,
1,20240928,23,9,5,1,AV-2024-001859,6-272125,2026-03,CRC,Leasing,2024-09-28,CONFIABLE,true,true,59653000.00,33952260.22,0.5692,549,0,0,33952260.22,
1,20240928,33,9,9,1,AV-2024-003303,1-784268,2026-03,CRC,Leasing,2024-09-28,CONFIABLE,true,true,139036000.00,65745895.06,0.4729,549,0,0,65745895.06,
1,20240929,7,3,4,1,AV-2024-002029,3-627992,2026-03,USD,Garantía hipotecaria,2024-09-29,CONFIABLE,true,true,437673.00,207639.21,0.4744,548,0,0,105895997.1,
1,20240929,8,7,6,2,AV-2024-003496,3-655910,2026-03,CRC,Garantía hipotecaria,2024-09-29,REVISAR,true,true,1165975000.00,1075880067.87,0.9227,548,0,1,1075880067.87,
1,20240929,34,1,2,1,AV-2024-001577,1-445839-205,2026-03,USD,Garantía hipotecaria,2024-09-29,CONFIABLE,true,true,585138.00,459539.54,0.7854,548,0,0,234365165.39999998,
1,20240929,35,1,7,1,AV-2024-001886,1-701209-379,2026-03,USD,Actualización de garantía,2024-09-29,CONFIABLE,true,true,337912.00,145145.01,0.4295,548,0,0,74023955.10000001,
1,20240930,1,3,1,2,AV-2024-003241,2-548094,2026-03,CRC,Actualización de garantía,2024-09-30,REVISAR,true,true,2032608000.00,380572486.59,0.1872,547,0,1,380572486.59,
1,20240930,9,3,7,1,AV-2024-003948,3-876103,2026-03,CRC,Actualización de garantía,2024-09-30,CONFIABLE,true,true,433071000.00,290427117.53,0.6706,547,0,0,290427117.53,
1,20240930,12,7,2,1,AV-2024-003369,5-652629,2026-03,USD,Garantía hipotecaria,2024-09-30,CONFIABLE,true,true,1953424.00,1447010.27,0.7408,547,0,0,737975237.7,
1,20240930,25,9,3,1,AV-2024-001880,6-800112,2026-03,USD,Leasing,2024-09-30,CONFIABLE,true,true,237493.00,103576.47,0.4361,547,0,0,52823999.7,
1,20241001,7,5,7,1,AV-2024-003783,3-291911,2026-03,USD,Garantía hipotecaria,2024-10-01,CONFIABLE,true,true,4915141.00,2947038.38,0.5996,546,0,0,1502989573.8,
1,20241001,19,3,4,1,AV-2024-001598,4-139738,2026-03,CRC,Leasing,2024-10-01,CONFIABLE,true,true,87805000.00,68460090.68,0.7797,546,0,0,68460090.68,
1,20241001,27,3,5,1,AV-2024-002625,1-538301,2026-03,USD,Garantía hipotecaria,2024-10-01,CONFIABLE,true,true,613872.00,293738.96,0.4785,546,0,0,149806869.60000002,
1,20241002,1,1,5,1,AV-2024-001360,2-396018-084,2026-03,USD,Actualización de garantía,2024-10-02,CONFIABLE,true,true,352857.00,232589.22,0.6592,545,0,0,118620502.2,
1,20241002,2,6,3,1,AV-2024-001961,2-728628,2026-03,CRC,Garantía hipotecaria,2024-10-02,CONFIABLE,true,true,3830447000.00,2230859425.40,0.5824,545,0,0,2230859425.4,
1,20241002,8,3,9,1,AV-2024-000587,3-368402,2026-03,CRC,Seguro,2024-10-02,CONFIABLE,true,false,150726000.00,,,545,0,0,,
1,20241002,18,4,7,1,AV-2024-003125,4-427899-200,2026-03,USD,Leasing,2024-10-02,CONFIABLE,true,true,226039.00,175780.77,0.7777,545,0,0,89648192.69999999,
1,20241002,21,7,4,1,AV-2024-001699,7-574194,2026-03,CRC,Contable,2024-10-02,CONFIABLE,true,false,1114250000.00,,,545,0,0,,
1,20241002,26,4,3,2,AV-2024-000258,1-793119-348,2026-03,USD,Leasing,2024-10-02,REVISAR,true,true,762431.00,533029.89,0.6991,545,0,1,271845243.90000004,
1,20241003,1,1,3,1,AV-2024-000383,2-268201-381,2026-03,USD,Garantía hipotecaria,2024-10-03,CONFIABLE,true,true,302662.00,156985.64,0.5187,544,0,0,80062676.4,
1,20241003,6,6,9,1,AV-2024-003128,2-529016,2026-03,CRC,Seguro,2024-10-03,CONFIABLE,true,false,1256488000.00,,,544,0,0,,
1,20241003,16,1,9,1,AV-2024-001105,4-163674-015,2026-03,USD,Leasing,2024-10-03,CONFIABLE,true,true,82826.00,39470.66,0.4765,544,0,0,20130036.6,
1,20241003,27,3,1,1,AV-2024-001107,1-629177,2026-03,CRC,Garantía hipotecaria,2024-10-03,CONFIABLE,true,true,116203000.00,84607769.99,0.7281,544,0,0,84607769.99,
1,20241003,35,9,2,1,AV-2024-003716,1-577455,2026-03,USD,Seguro,2024-10-03,CONFIABLE,true,false,163943.00,,,544,0,0,,
1,20241004,2,3,1,1,AV-2024-001192,2-447751,2026-03,CRC,Compraventa,2024-10-04,CONFIABLE,true,false,68568000.00,,,543,0,0,,
1,20241004,16,4,3,3,AV-2024-002145,4-910645-163,2026-03,CRC,Leasing,2024-10-04,NO_CONFIABLE,true,true,155846000.00,83588685.10,0.5364,543,1,0,83588685.1,83588685.10
1,20241004,20,3,7,2,AV-2024-000512,7-327158,2026-03,USD,Actualización de garantía,2024-10-04,REVISAR,true,true,305315.00,178174.85,0.5836,543,0,1,90869173.5,
1,20241004,29,9,3,1,AV-2024-002903,1-795194,2026-03,USD,Actualización de garantía,2024-10-04,CONFIABLE,true,true,195931.00,135722.03,0.6927,543,0,0,69218235.3,
1,20241004,34,3,7,1,AV-2024-003650,1-206377,2026-03,CRC,Contable,2024-10-04,CONFIABLE,true,false,722843000.00,,,543,0,0,,
1,20241005,8,9,3,2,AV-2024-001260,3-559923,2026-03,CRC,Actualización de garantía,2024-10-05,REVISAR,true,true,10445000.00,63123608.20,6.0434,542,0,1,63123608.2,
1,20241005,28,2,6,1,AV-2024-000396,1-861312,2026-03,USD,Actualización de garantía,2024-10-05,CONFIABLE,true,true,2824792.00,2122213.34,0.7513,542,0,0,1082328803.3999999,
1,20241006,11,4,7,1,AV-2024-003790,5-781636-164,2026-03,USD,Garantía hipotecaria,2024-10-06,CONFIABLE,true,true,233812.00,147246.18,0.6298,541,0,0,75095551.8,
1,20241006,13,6,3,1,AV-2024-000365,5-470877,2026-03,CRC,Actualización de garantía,2024-10-06,CONFIABLE,true,true,6100632000.00,4757237608.45,0.7798,541,0,0,4757237608.45,
1,20241006,23,3,6,3,AV-2026-001499,6-665725,2026-03,CRC,Garantía hipotecaria,2024-10-06,NO_CONFIABLE,false,false,2282140000.00,,,541,1,1,,
1,20241006,25,1,1,1,AV-2024-003617,6-726398-086,2026-03,USD,Garantía hipotecaria,2024-10-06,CONFIABLE,true,true,468865.00,219450.58,0.468,541,0,0,111919795.8,
1,20241006,29,3,3,3,AV-2024-003210,1-372150,2026-03,CRC,Garantía hipotecaria,2024-10-06,NO_CONFIABLE,true,true,361723000.00,376361774.07,1.0405,541,1,0,376361774.07,376361774.07
