sk_corte,sk_regla,sk_fecha_valor,sk_geografia,sk_tipologia,sk_perito,sk_confiabilidad,id_avaluo,numero_finca,corte,rule_id,accion,campo,valor_observado,condicion_esperada,incidencias
1,6,20250819,17,1,3,2,AV-2025-001715,4-864129-262,2026-03,R-06,REVISA,latitud; longitud,"9.477139, -83.718349",a menos de 4 km del centroide; observado 72.5 km,1
1,6,20250822,26,5,4,2,AV-2025-003537,1-283500,2026-03,R-06,REVISA,latitud; longitud,"10.50682, -84.321474",a menos de 3 km del centroide; observado 72.8 km,1
1,6,20250823,13,6,6,3,AV-2025-003384,5-695873,2026-03,R-06,REVISA,latitud; longitud,"10.731011, -84.974275",a menos de 10 km del centroide; observado 83.3 km,1
1,6,20250823,34,9,7,2,AV-2025-000479,1-777515,2026-03,R-06,REVISA,latitud; longitud,"10.189184, -83.78087",a menos de 4 km del centroide; observado 52.4 km,1
1,6,20250824,4,9,7,2,AV-2025-001984,2-950969,2026-03,R-06,REVISA,latitud; longitud,"-84.415312, 10.359004",coordenada dentro del territorio nacional,1
1,6,20250825,30,7,7,3,AV-2025-001322,1-249049,2026-03,R-06,REVISA,latitud; longitud,"9.681285, -84.67629",a menos de 3 km del centroide; observado 74.1 km,1
1,6,20250827,31,3,2,2,AV-2025-000536,1-995647,2026-03,R-06,REVISA,latitud; longitud,"10.204647, -83.280686",a menos de 15 km del centroide; observado 120.1 km,1
1,6,20250828,2,8,7,2,AV-2025-001474,2-488029,2026-03,R-06,REVISA,latitud; longitud,"9.731663, -84.885226",a menos de 8 km del centroide; observado 61.8 km,1
1,6,20250901,10,3,6,2,AV-2025-001927,3-995650,2026-03,R-06,REVISA,latitud; longitud,"10.365228, -83.370574",a menos de 10 km del centroide; observado 61.5 km,1
1,6,20250903,1,3,3,2,AV-2025-002836,2-987693,2026-03,R-06,REVISA,latitud; longitud,"9.591743, -83.559482",a menos de 4 km del centroide; observado 85.7 km,1
1,6,20250907,31,3,4,2,AV-2025-000860,1-327809,2026-03,R-06,REVISA,latitud; longitud,"9.934184, -83.333274",a menos de 15 km del centroide; observado 108.2 km,1
1,6,20250907,33,4,7,2,AV-2025-000709,1-777187-309,2026-03,R-06,REVISA,latitud; longitud,"-84.075404, 9.942173",coordenada dentro del territorio nacional,1
1,6,20250911,1,1,8,2,AV-2025-000282,2-756566-354,2026-03,R-06,REVISA,latitud; longitud,"10.294023, -83.470265",a menos de 4 km del centroide; observado 86.9 km,1
1,6,20250911,22,1,4,2,AV-2025-001621,7-745334-136,2026-03,R-06,REVISA,latitud; longitud,"-82.857164, 9.799377",coordenada dentro del territorio nacional,1
1,6,20250913,18,9,3,2,AV-2025-000392,4-713062,2026-03,R-06,REVISA,latitud; longitud,"10.683407, -84.819158",a menos de 3 km del centroide; observado 111.7 km,1
1,6,20250914,27,3,9,2,AV-2025-003253,1-177231,2026-03,R-06,REVISA,latitud; longitud,"10.46923, -83.188927",a menos de 4 km del centroide; observado 115.1 km,1
1,6,20250915,17,3,7,2,AV-2025-002474,4-643069,2026-03,R-06,REVISA,latitud; longitud,"10.594586, -84.72238",a menos de 4 km del centroide; observado 94.5 km,1
1,6,20250917,34,3,5,2,AV-2025-002547,1-379359,2026-03,R-06,REVISA,latitud; longitud,"9.700568, -83.211037",a menos de 4 km del centroide; observado 109.6 km,1
1,6,20250919,9,4,3,2,AV-2025-003887,3-996029-269,2026-03,R-06,REVISA,latitud; longitud,"-83.848949, 9.858363",coordenada dentro del territorio nacional,1
1,6,20250920,25,8,2,2,AV-2025-000469,6-432817,2026-03,R-06,REVISA,latitud; longitud,"9.804391, -83.676681",a menos de 10 km del centroide; observado 67.4 km,1
1,6,20250925,29,3,3,2,AV-2025-001943,1-444258,2026-03,R-06,REVISA,latitud; longitud,"9.270246, -83.340604",a menos de 3 km del centroide; observado 108.5 km,1
1,6,20250926,26,5,6,2,AV-2025-000290,1-277862,2026-03,R-06,REVISA,latitud; longitud,"10.466017, -84.497842",a menos de 3 km del centroide; observado 79.5 km,1
1,6,20250928,27,4,1,2,AV-2025-001657,1-535205-023,2026-03,R-06,REVISA,latitud; longitud,"10.357037, -84.264259",a menos de 4 km del centroide; observado 55.2 km,1
1,6,20250928,34,2,1,2,AV-2025-002234,1-670657,2026-03,R-06,REVISA,latitud; longitud,"9.859359, -84.66264",a menos de 4 km del centroide; observado 53.2 km,1
1,6,20250929,20,7,3,2,AV-2025-003741,7-899039,2026-03,R-06,REVISA,latitud; longitud,"9.950155, -83.618114",a menos de 6 km del centroide; observado 63.9 km,1
1,6,20251001,34,5,4,2,AV-2025-000379,1-395045,2026-03,R-06,REVISA,latitud; longitud,"10.615449, -83.87451",a menos de 4 km del centroide; observado 83.1 km,1
1,6,20251008,31,3,4,2,AV-2025-000810,1-911388,2026-03,R-06,REVISA,latitud; longitud,"9.813005, -84.780192",a menos de 15 km del centroide; observado 50.9 km,1
1,6,20251011,18,2,9,2,AV-2025-003174,4-501071,2026-03,R-06,REVISA,latitud; longitud,"-84.094633, 9.983501",coordenada dentro del territorio nacional,1
1,6,20251013,26,1,8,2,AV-2025-000077,1-542214-330,2026-03,R-06,REVISA,latitud; longitud,"9.797659, -83.421752",a menos de 3 km del centroide; observado 68.3 km,1
1,6,20251015,1,4,7,2,AV-2025-002171,2-883048-268,2026-03,R-06,REVISA,latitud; longitud,"10.386127, -83.436599",a menos de 4 km del centroide; observado 94.3 km,1
1,6,20251016,30,4,1,2,AV-2025-002706,1-590998-197,2026-03,R-06,REVISA,latitud; longitud,"9.698119, -84.90793",a menos de 3 km del centroide; observado 97.6 km,1
1,6,20251020,15,2,7,2,AV-2025-002922,4-353684,2026-03,R-06,REVISA,latitud; longitud,"-84.188339, 9.980754",coordenada dentro del territorio nacional,1
1,6,20251020,33,4,8,2,AV-2025-002293,1-298127-042,2026-03,R-06,REVISA,latitud; longitud,"10.178304, -85.126109",a menos de 2 km del centroide; observado 118.3 km,1
1,6,20251023,1,1,1,2,AV-2025-002680,2-790797-239,2026-03,R-06,REVISA,latitud; longitud,"10.580882, -83.823771",a menos de 4 km del centroide; observado 75.8 km,1
1,6,20251027,34,4,1,2,AV-2025-002432,1-862218-115,2026-03,R-06,REVISA,latitud; longitud,"10.425736, -84.952746",a menos de 4 km del centroide; observado 100.5 km,1
1,6,20251028,9,3,9,2,AV-2025-003415,3-769857,2026-03,R-06,REVISA,latitud; longitud,"10.154169, -83.676413",a menos de 6 km del centroide; observado 40.9 km,1
1,6,20251029,15,4,4,3,AV-2025-000332,4-344993-103,2026-03,R-06,REVISA,latitud; longitud,"10.151855, -83.489445",a menos de 3 km del centroide; observado 78.4 km,1
1,6,20251030,32,2,4,2,AV-2025-001306,1-464927,2026-03,R-06,REVISA,latitud; longitud,"9.012299, -84.033146",a menos de 12 km del centroide; observado 54.4 km,1
1,6,20251101,18,7,7,2,AV-2025-003753,4-434699,2026-03,R-06,REVISA,latitud; longitud,"-84.085845, 9.983174",coordenada dentro del territorio nacional,1
1,6,20251103,23,3,7,2,AV-2025-003511,6-890574,2026-03,R-06,REVISA,latitud; longitud,"8.911425, -85.237613",a menos de 8 km del centroide; observado 102.9 km,1
1,6,20251104,5,3,3,2,AV-2025-003485,2-801958,2026-03,R-06,REVISA,latitud; longitud,"10.445278, -85.333117",a menos de 8 km del centroide; observado 102.5 km,1
1,6,20251108,26,2,1,2,AV-2025-002726,1-736519,2026-03,R-06,REVISA,latitud; longitud,"10.281464, -84.188495",a menos de 3 km del centroide; observado 44.0 km,1
1,6,20251110,26,2,1,2,AV-2025-002944,1-751137,2026-03,R-06,REVISA,latitud; longitud,"-84.036112, 9.921189",coordenada dentro del territorio nacional,1
1,6,20251112,28,2,9,2,AV-2025-001740,1-914143,2026-03,R-06,REVISA,latitud; longitud,"9.778016, -83.778978",a menos de 4 km del centroide; observado 42.5 km,1
1,6,20251113,27,1,6,2,AV-2025-003097,1-125844-122,2026-03,R-06,REVISA,latitud; longitud,"9.085048, -83.658669",a menos de 4 km del centroide; observado 101.1 km,1
1,6,20251114,15,3,9,2,AV-2025-000832,4-247480,2026-03,R-06,REVISA,latitud; longitud,"10.826438, -83.951598",a menos de 3 km del centroide; observado 97.7 km,1
1,6,20251114,29,4,1,2,AV-2025-000855,1-393840-194,2026-03,R-06,REVISA,latitud; longitud,"10.246138, -84.438228",a menos de 3 km del centroide; observado 53.8 km,1
1,6,20251115,7,2,6,2,AV-2025-003522,3-769327,2026-03,R-06,REVISA,latitud; longitud,"9.685711, -83.030595",a menos de 3 km del centroide; observado 99.3 km,1
1,6,20251121,7,1,4,2,AV-2025-000863,3-671686-183,2026-03,R-06,REVISA,latitud; longitud,"9.798966, -84.419577",a menos de 3 km del centroide; observado 55.3 km,1
1,6,20251122,27,3,6,2,AV-2025-000056,1-565517,2026-03,R-06,REVISA,latitud; longitud,"10.958049, -84.202183",a menos de 4 km del centroide; observado 118.6 km,1
1,6,20251125,27,3,5,2,AV-2025-002538,1-236510,2026-03,R-06,REVISA,latitud; longitud,"10.401628, -83.968246",a menos de 4 km del centroide; observado 56.8 km,1
1,6,20251126,18,2,7,2,AV-2025-002559,4-879413,2026-03,R-06,REVISA,latitud; longitud,"9.59075, -84.281884",a menos de 3 km del centroide; observado 48.1 km,1
1,6,20251129,15,1,2,2,AV-2025-003720,4-930947-235,2026-03,R-06,REVISA,latitud; longitud,"9.391371, -83.818575",a menos de 3 km del centroide; observado 76.5 km,1
1,6,20251130,33,1,3,2,AV-2025-001691,1-637049-083,2026-03,R-06,REVISA,latitud; longitud,"9.551333, -83.711163",a menos de 2 km del centroide; observado 58.5 km,1
1,6,20251203,9,7,9,2,AV-2025-000276,3-991209,2026-03,R-06,REVISA,latitud; longitud,"9.188791, -83.750458",a menos de 6 km del centroide; observado 73.3 km,1
1,6,20251203,11,1,8,2,AV-2025-002278,5-408156-345,2026-03,R-06,REVISA,latitud; longitud,"9.815581, -86.209164",coordenada dentro del territorio nacional,1
1,6,20251204,4,6,9,2,AV-2025-002156,2-857415,2026-03,R-06,REVISA,latitud; longitud,"10.902846, -84.279348",a menos de 10 km del centroide; observado 66.5 km,1
1,6,20251204,16,5,2,3,AV-2025-001941,4-543589,2026-03,R-06,REVISA,latitud; longitud,"10.298213, -83.529739",a menos de 3 km del centroide; observado 72.4 km,1
1,6,20251209,31,3,3,2,AV-2025-001421,1-182541,2026-03,R-06,REVISA,latitud; longitud,"9.030238, -83.988547",a menos de 15 km del centroide; observado 98.0 km,1
1,6,20251210,29,3,3,2,AV-2025-000445,1-140514,2026-03,R-06,REVISA,latitud; longitud,"9.970591, -84.692077",a menos de 3 km del centroide; observado 70.4 km,1
1,6,20251212,29,1,7,2,AV-2025-000520,1-714808-026,2026-03,R-06,REVISA,latitud; longitud,"10.613579, -83.783427",a menos de 3 km del centroide; observado 79.3 km,1
1,6,20251215,3,3,6,3,AV-2025-002303,2-589831,2026-03,R-06,REVISA,latitud; longitud,"-84.323011, 10.082708",coordenada dentro del territorio nacional,1
1,6,20251218,15,7,2,3,AV-2025-002380,4-560285,2026-03,R-06,REVISA,latitud; longitud,"10.237765, -84.871209",a menos de 3 km del centroide; observado 80.7 km,1
1,6,20251218,19,6,7,2,AV-2025-003350,4-741961,2026-03,R-06,REVISA,latitud; longitud,"11.270364, -83.619828",a menos de 20 km del centroide; observado 99.1 km,1
1,6,20251221,16,5,5,2,AV-2025-002103,4-585170,2026-03,R-06,REVISA,latitud; longitud,"10.12668, -84.761132",a menos de 3 km del centroide; observado 72.0 km,1
1,6,20251222,15,4,2,2,AV-2025-000140,4-423919-397,2026-03,R-06,REVISA,latitud; longitud,"10.082903, -83.527275",a menos de 3 km del centroide; observado 72.7 km,1
1,6,20251230,7,3,6,3,AV-2025-000324,3-797770,2026-03,R-06,REVISA,latitud; longitud,"8.803421, -83.799743",a menos de 3 km del centroide; observado 118.7 km,1
1,6,20260102,30,7,3,2,AV-2026-000961,1-264460,2026-03,R-06,REVISA,latitud; longitud,"9.529282, -84.114954",a menos de 3 km del centroide; observado 45.5 km,1
1,6,20260103,7,1,7,2,AV-2026-003015,3-907620-108,2026-03,R-06,REVISA,latitud; longitud,"9.094365, -84.661186",a menos de 3 km del centroide; observado 118.1 km,1
1,6,20260103,24,6,3,2,AV-2026-003249,6-720342,2026-03,R-06,REVISA,latitud; longitud,"-84.834118, 9.963213",coordenada dentro del territorio nacional,1
1,6,20260103,28,3,4,2,AV-2026-003304,1-958457,2026-03,R-06,REVISA,latitud; longitud,"10.709844, -83.839173",a menos de 4 km del centroide; observado 93.9 km,1
1,6,20260107,18,3,1,2,AV-2026-002889,4-692419,2026-03,R-06,REVISA,latitud; longitud,"9.684005, -83.420051",a menos de 3 km del centroide; observado 80.4 km,1
1,6,20260107,21,6,1,2,AV-2026-000571,7-899666,2026-03,R-06,REVISA,latitud; longitud,"10.197537, -84.777251",a menos de 10 km del centroide; observado 108.8 km,1
1,6,20260109,8,2,7,2,AV-2026-003792,3-343848,2026-03,R-06,REVISA,latitud; longitud,"9.73349, -83.186305",a menos de 4 km del centroide; observado 89.8 km,1
1,6,20260110,18,9,6,2,AV-2026-002875,4-880003,2026-03,R-06,REVISA,latitud; longitud,"9.05953, -83.902706",a menos de 3 km del centroide; observado 104.4 km,1
1,6,20260113,1,4,7,2,AV-2026-003222,2-929223-315,2026-03,R-06,REVISA,latitud; longitud,"-84.222708, 10.012654",coordenada dentro del territorio nacional,1
1,6,20260116,17,7,1,3,AV-2026-000161,4-319228,2026-03,R-06,REVISA,latitud; longitud,"10.689185, -83.939265",a menos de 4 km del centroide; observado 76.6 km,1
1,6,20260121,7,4,3,2,AV-2026-003029,3-587849-111,2026-03,R-06,REVISA,latitud; longitud,"9.38383, -84.223856",a menos de 3 km del centroide; observado 63.0 km,1
1,6,20260121,15,1,1,2,AV-2026-001832,4-736614-243,2026-03,R-06,REVISA,latitud; longitud,"10.830971, -84.420145",a menos de 3 km del centroide; observado 98.3 km,1
1,6,20260125,20,3,6,2,AV-2026-000185,7-373452,2026-03,R-06,REVISA,latitud; longitud,"9.589106, -83.199755",a menos de 6 km del centroide; observado 48.2 km,1
1,6,20260125,35,3,3,2,AV-2026-001544,1-181338,2026-03,R-06,REVISA,latitud; longitud,"-84.082172, 9.95741",coordenada dentro del territorio nacional,1
1,6,20260206,3,6,7,2,AV-2026-000866,2-174780,2026-03,R-06,REVISA,latitud; longitud,"9.841092, -84.78306",a menos de 8 km del centroide; observado 57.6 km,1
1,6,20260207,17,3,7,3,AV-2026-002203,4-527252,2026-03,R-06,REVISA,latitud; longitud,"10.193325, -84.52962",a menos de 4 km del centroide; observado 52.0 km,1
1,6,20260207,30,7,1,2,AV-2026-003030,1-411134,2026-03,R-06,REVISA,latitud; longitud,"9.798829, -84.617751",a menos de 3 km del centroide; observado 64.0 km,1
1,6,20260209,33,1,3,2,AV-2026-002819,1-882115-322,2026-03,R-06,REVISA,latitud; longitud,"9.918451, -83.51162",a menos de 2 km del centroide; observado 61.6 km,1
1,6,20260210,34,2,7,2,AV-2026-000094,1-528363,2026-03,R-06,REVISA,latitud; longitud,"10.314274, -83.60383",a menos de 4 km del centroide; observado 76.3 km,1
1,6,20260211,12,8,3,2,AV-2026-001181,5-717961,2026-03,R-06,REVISA,latitud; longitud,"10.238228, -84.854549",a menos de 8 km del centroide; observado 77.4 km,1
1,6,20260213,2,6,7,2,AV-2026-000926,2-366741,2026-03,R-06,REVISA,latitud; longitud,"9.910332, -84.045998",a menos de 8 km del centroide; observado 37.3 km,1
1,6,20260213,14,8,3,3,AV-2026-002002,5-128723,2026-03,R-06,REVISA,latitud; longitud,"-85.828053, 10.331771",coordenada dentro del territorio nacional,1
1,6,20260216,35,1,2,3,AV-2026-002978,1-988219-266,2026-03,R-06,REVISA,latitud; longitud,"9.508457, -84.256831",a menos de 3 km del centroide; observado 53.8 km,1
1,6,20260220,2,3,3,2,AV-2026-000066,2-272775,2026-03,R-06,REVISA,latitud; longitud,"-84.353584, 9.994934",coordenada dentro del territorio nacional,1
1,6,20260221,15,1,4,2,AV-2026-001256,4-249974-246,2026-03,R-06,REVISA,latitud; longitud,"-84.194715, 9.983773",coordenada dentro del territorio nacional,1
1,6,20260221,16,1,2,2,AV-2026-000323,4-140913-177,2026-03,R-06,REVISA,latitud; longitud,"-84.102102, 9.997394",coordenada dentro del territorio nacional,1
1,6,20260223,18,2,7,2,AV-2026-002169,4-522091,2026-03,R-06,REVISA,latitud; longitud,"9.38159, -84.209045",a menos de 3 km del centroide; observado 67.8 km,1
1,6,20260223,35,4,5,2,AV-2026-002013,1-999716-359,2026-03,R-06,REVISA,latitud; longitud,"-84.086389, 9.963418",coordenada dentro del territorio nacional,1
1,6,20260225,10,2,3,2,AV-2026-003953,3-445310,2026-03,R-06,REVISA,latitud; longitud,"9.362838, -83.618017",a menos de 10 km del centroide; observado 60.7 km,1
1,6,20260226,30,7,3,2,AV-2026-001310,1-563672,2026-03,R-06,REVISA,latitud; longitud,"9.733386, -83.515365",a menos de 3 km del centroide; observado 62.6 km,1
1,7,20210307,16,1,7,2,AV-2025-002418,4-370674-230,2026-03,R-07,REVISA,valor_unitario_terreno_m2,2931832.72,"entre 500000.0 y 1600000.0 (GAM_CENTRO, CRC)",1
1,7,20210311,5,3,9,2,AV-2025-002376,2-566238,2026-03,R-07,REVISA,valor_unitario_terreno_m2,82326.63,"entre 200000.0 y 750000.0 (CIUDAD_INTERMEDIA, CRC)",1
1,7,20210326,8,3,1,2,AV-2024-002034,3-212943,2026-03,R-07,REVISA,valor_unitario_terreno_m2,3788428.52,"entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC)",1
1,7,20210409,1,7,3,2,AV-2025-002532,2-850541,2026-03,R-07,REVISA,valor_unitario_terreno_m2,2720684.34,"entre 350000.0 y 1400000.0 (GAM_CENTRO, CRC)",1
1,7,20210517,11,1,7,2,AV-2026-000792,5-523728-057,2026-03,R-07,REVISA,valor_unitario_terreno_m2,14577.5,"entre 800.0 y 4000.0 (COSTA, USD)",1
1,7,20210530,33,3,4,2,AV-2024-002956,1-653494,2026-03,R-07,REVISA,valor_unitario_terreno_m2,112360.4,"entre 400000.0 y 1350000.0 (GAM_CENTRO, CRC)",1
1,7,20210621,30,3,8,2,AV-2026-001431,1-135657,2026-03,R-07,REVISA,valor_unitario_terreno_m2,5122899.24,"entre 400000.0 y 1350000.0 (GAM_CENTRO, CRC)",1
1,7,20210805,22,1,3,2,AV-2025-000124,7-786695-235,2026-03,R-07,REVISA,valor_unitario_terreno_m2,15215.84,"entre 800.0 y 4000.0 (COSTA, USD)",1
1,7,20211013,34,3,7,2,AV-2026-001930,1-613001,2026-03,R-07,REVISA,valor_unitario_terreno_m2,194037.21,"entre 400000.0 y 1350000.0 (GAM_CENTRO, CRC)",1
1,7,20220116,20,9,3,2,AV-2025-001219,7-923578,2026-03,R-07,REVISA,valor_unitario_terreno_m2,877.05,"entre 75.0 y 390.0 (CIUDAD_INTERMEDIA, USD)",1
1,7,20220320,16,3,3,2,AV-2025-001702,4-174066,2026-03,R-07,REVISA,valor_unitario_terreno_m2,84772.03,"entre 400000.0 y 1350000.0 (GAM_CENTRO, CRC)",1
1,7,20220321,29,3,8,2,AV-2025-003943,1-714627,2026-03,R-07,REVISA,valor_unitario_terreno_m2,3295650.68,"entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC)",1
1,7,20220322,23,9,6,2,AV-2025-001071,6-609129,2026-03,R-07,REVISA,valor_unitario_terreno_m2,1230784.17,"entre 35000.0 y 345000.0 (COSTA, CRC)",1
1,7,20220324,27,3,7,2,AV-2026-002429,1-457235,2026-03,R-07,REVISA,valor_unitario_terreno_m2,127460.68,"entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC)",1
1,7,20220511,30,9,3,2,AV-2025-001234,1-555322,2026-03,R-07,REVISA,valor_unitario_terreno_m2,34659.73,"entre 100000.0 y 550000.0 (GAM_CENTRO, CRC)",1
1,7,20220513,34,3,9,2,AV-2026-001706,1-326331,2026-03,R-07,REVISA,valor_unitario_terreno_m2,3031086.45,"entre 400000.0 y 1350000.0 (GAM_CENTRO, CRC)",1
1,7,20220610,18,9,3,2,AV-2025-003513,4-828681,2026-03,R-07,REVISA,valor_unitario_terreno_m2,14233.53,"entre 50000.0 y 300000.0 (GAM_PERIFERIA, CRC)",1
1,7,20220812,21,7,9,2,AV-2025-001760,7-763650,2026-03,R-07,REVISA,valor_unitario_terreno_m2,2770289.96,"entre 200000.0 y 800000.0 (CIUDAD_INTERMEDIA, CRC)",1
1,7,20221218,8,3,9,2,AV-2025-001108,3-136903,2026-03,R-07,REVISA,valor_unitario_terreno_m2,1977945.08,"entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC)",1
1,7,20230125,18,9,4,2,AV-2025-003812,4-754142,2026-03,R-07,REVISA,valor_unitario_terreno_m2,21888.07,"entre 50000.0 y 300000.0 (GAM_PERIFERIA, CRC)",1
1,7,20230215,5,3,4,2,AV-2026-003842,2-752157,2026-03,R-07,REVISA,valor_unitario_terreno_m2,59948.33,"entre 200000.0 y 750000.0 (CIUDAD_INTERMEDIA, CRC)",1
1,7,20230215,12,3,6,2,AV-2025-000372,5-407113,2026-03,R-07,REVISA,valor_unitario_terreno_m2,2439705.07,"entre 200000.0 y 750000.0 (CIUDAD_INTERMEDIA, CRC)",1
1,7,20230312,6,3,7,2,AV-2025-001629,2-147217,2026-03,R-07,REVISA,valor_unitario_terreno_m2,69214.13,"entre 150000.0 y 550000.0 (RURAL, CRC)",1
1,7,20230320,11,9,1,2,AV-2025-002663,5-798277,2026-03,R-07,REVISA,valor_unitario_terreno_m2,1072440.12,"entre 35000.0 y 345000.0 (COSTA, CRC)",1
1,7,20230610,26,3,7,2,AV-2026-002308,1-405969,2026-03,R-07,REVISA,valor_unitario_terreno_m2,3364862.32,"entre 400000.0 y 1350000.0 (GAM_CENTRO, CRC)",1
1,7,20230825,33,3,9,2,AV-2024-003757,1-852455,2026-03,R-07,REVISA,valor_unitario_terreno_m2,5207881.77,"entre 400000.0 y 1350000.0 (GAM_CENTRO, CRC)",1
1,7,20230917,27,3,1,2,AV-2026-000826,1-519306,2026-03,R-07,REVISA,valor_unitario_terreno_m2,132101.81,"entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC)",1
1,7,20230920,22,3,3,2,AV-2025-001135,7-297229,2026-03,R-07,REVISA,valor_unitario_terreno_m2,4713342.24,"entre 300000.0 y 1500000.0 (COSTA, CRC)",1
1,7,20231205,2,6,3,2,AV-2025-003705,2-320289,2026-03,R-07,REVISA,valor_unitario_terreno_m2,91585.33,"entre 1500.0 y 30000.0 (RURAL, CRC)",1
1,7,20240104,31,3,3,2,AV-2025-000730,1-870162,2026-03,R-07,REVISA,valor_unitario_terreno_m2,1472955.59,"entre 150000.0 y 550000.0 (RURAL, CRC)",1
1,7,20240128,9,3,3,2,AV-2026-003375,3-871833,2026-03,R-07,REVISA,valor_unitario_terreno_m2,2848509.94,"entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC)",1
